name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Jason Steele,Brighton,Burnley,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jason Steele,Brighton,Liverpool,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jason Steele,Brighton,Newcastle United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jason Steele,Brighton,Aston Villa,2021-11-20,False,90,2,3,0,2,0,False,0.0,0.0,0.0,0.75
Jason Steele,Brighton,Leicester City,,True,0,0,0,0,0,0,False,,0.5,0.0,0.6
Jason Steele,Brighton,West Ham,,False,0,0,0,0,0,0,False,,0.4,0.0,0.5
Jason Steele,Brighton,Southampton,,False,0,0,0,0,0,0,False,,0.4,0.0,0.43
Jason Steele,Brighton,Wolverhampton,,True,0,0,0,0,0,0,False,,0.4,0.0,0.38
Jason Steele,Brighton,Brentford,,True,0,0,0,0,0,0,False,,0.4,0.0,0.33
Jason Steele,Brighton,Watford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.3
Jason Steele,Brighton,Chelsea,,False,0,0,0,0,0,0,False,,0.0,0.0,0.27
Jason Steele,Brighton,Everton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.25
Jason Steele,Brighton,Crystal Palace,,True,0,0,0,0,0,0,False,,0.0,0.0,0.23
Jason Steele,Brighton,Chelsea,,True,0,0,0,0,0,0,False,,0.0,0.0,0.21
Jason Steele,Brighton,Leeds United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.2
Jason Steele,Brighton,Watford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.19
Jason Steele,Brighton,Manchester United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.18
Jason Steele,Brighton,Burnley,,True,0,0,0,0,0,0,False,,0.0,0.0,0.17
Jason Steele,Brighton,Aston Villa,,True,0,0,0,0,0,0,False,,0.0,0.0,0.16
Jason Steele,Brighton,Newcastle United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.15
Jason Steele,Brighton,Liverpool,,True,0,0,0,0,0,0,False,,0.0,0.0,0.14
Jason Steele,Brighton,Tottenham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.14
Jason Steele,Brighton,Everton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.13
Jason Steele,Brighton,Norwich,,True,0,0,0,0,0,0,False,,0.0,0.0,0.12
Jason Steele,Brighton,Arsenal,,False,0,0,0,0,0,0,False,,0.0,0.0,0.12
Jason Steele,Brighton,Tottenham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.12
Jason Steele,Brighton,Manchester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.11
Jason Steele,Brighton,Southampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.11
Jason Steele,Brighton,Wolverhampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.1
Jason Steele,Brighton,Manchester United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.1
Jason Steele,Brighton,Leicester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.1
Jason Steele,Brighton,West Ham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.09
Jason Steele,Brighton,Brentford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.09
Jason Steele,Brighton,Leeds United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.09
Jason Steele,Brighton,Crystal Palace,,False,0,0,0,0,0,0,False,,0.0,0.0,0.09
Jason Steele,Brighton,Arsenal,,True,0,0,0,0,0,0,False,,0.0,0.0,0.08
Jason Steele,Brighton,Norwich,,False,0,0,0,0,0,0,False,,0.0,0.0,0.08
Jason Steele,Brighton,Manchester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.08
