name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Thomas McGill,Brighton,Crystal Palace,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Chelsea,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Leeds United,2022-01-23,False,0,0,0,0,0,0,0,0.0
Thomas McGill,Brighton,Watford,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Manchester United,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Burnley,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Aston Villa,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Newcastle United,2022-03-05,False,0,0,0,0,0,0,0,0.0354814082384109
Thomas McGill,Brighton,Liverpool,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Tottenham,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Norwich,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Arsenal,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Tottenham,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Manchester City,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Southampton,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Wolverhampton,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Manchester United,,True,0,0,0,0,0,0,0,
Thomas McGill,Brighton,Leicester City,,False,0,0,0,0,0,0,0,
Thomas McGill,Brighton,West Ham,,True,0,0,0,0,0,0,0,
