name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
José Malheiro de Sá,Wolves,Leeds United,,False,90,1,4,0,3,0,0,
José Malheiro de Sá,Wolves,Tottenham,2021-08-22,True,90,1,5,0,3,0,0,0.0
José Malheiro de Sá,Wolves,Manchester United,2021-08-29,True,90,1,2,0,2,0,0,0.0
José Malheiro de Sá,Wolves,Watford,2021-09-11,False,90,0,2,0,6,0,1,0.0
José Malheiro de Sá,Wolves,Brentford,,True,90,2,1,0,0,0,0,
José Malheiro de Sá,Wolves,Southampton,2021-09-26,False,90,0,6,0,14,3,1,0.2924953997135162
José Malheiro de Sá,Wolves,Newcastle United,,True,90,1,1,0,2,0,0,
José Malheiro de Sá,Wolves,Aston Villa,,False,90,2,3,0,2,0,0,
José Malheiro de Sá,Wolves,Leicester City,,False,90,1,3,0,3,0,0,
José Malheiro de Sá,Wolves,Everton,,True,90,1,4,0,3,0,0,
José Malheiro de Sá,Wolves,Crystal Palace,,False,90,2,4,0,2,0,0,
José Malheiro de Sá,Wolves,West Ham,,True,90,0,3,0,8,1,1,
José Malheiro de Sá,Wolves,Norwich,,False,90,0,4,0,10,3,1,
José Malheiro de Sá,Wolves,Burnley,,True,90,0,1,0,6,0,1,
José Malheiro de Sá,Wolves,Liverpool,,True,90,1,3,0,3,0,0,
José Malheiro de Sá,Wolves,Manchester City,,False,90,1,8,0,4,0,0,
José Malheiro de Sá,Wolves,Brighton,,False,90,0,2,0,6,0,1,
José Malheiro de Sá,Wolves,Chelsea,2021-12-19,True,90,0,1,0,6,0,1,0.0
José Malheiro de Sá,Wolves,Manchester United,,False,90,0,2,0,5,0,1,
José Malheiro de Sá,Wolves,Southampton,,True,90,1,9,0,7,2,0,
José Malheiro de Sá,Wolves,Brentford,,False,90,1,0,0,1,0,0,
José Malheiro de Sá,Wolves,Arsenal,,True,90,1,1,0,2,0,0,
José Malheiro de Sá,Wolves,Tottenham,,False,90,0,7,0,10,2,1,
José Malheiro de Sá,Wolves,Leeds United,,True,90,1,6,0,4,0,0,
José Malheiro de Sá,Wolves,Arsenal,,False,90,2,4,0,0,0,0,
José Malheiro de Sá,Wolves,West Ham,,False,90,1,3,0,3,0,0,
José Malheiro de Sá,Wolves,Crystal Palace,,True,90,2,6,0,3,0,0,
José Malheiro de Sá,Wolves,Watford,,True,90,0,0,0,6,0,1,
José Malheiro de Sá,Wolves,Everton,,False,90,0,2,0,6,0,1,
José Malheiro de Sá,Wolves,Leicester City,,True,90,3,2,0,1,0,0,
José Malheiro de Sá,Wolves,Aston Villa,,True,90,1,4,0,3,0,0,
José Malheiro de Sá,Wolves,Newcastle United,,False,90,1,3,0,3,0,0,
José Malheiro de Sá,Wolves,Burnley,,False,90,1,4,0,3,0,0,
José Malheiro de Sá,Wolves,Brighton,,True,90,3,6,0,3,0,0,
José Malheiro de Sá,Wolves,Chelsea,2022-05-07,False,90,2,4,0,2,0,0,0.0
José Malheiro de Sá,Wolves,Manchester City,,True,90,5,0,0,0,0,0,
José Malheiro de Sá,Wolves,Norwich,2022-05-15,True,0,0,0,0,0,0,0,0.0633288621902465
José Malheiro de Sá,Wolves,Liverpool,2022-05-22,False,45,1,1,0,1,0,0,0.0
