name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Tom Heaton,Man Utd,Leicester City,2021-08-14,True,0,0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Southampton,2021-08-22,False,0,0,0,0,0,0,0,0.066344529390335
Tom Heaton,Man Utd,Wolverhampton,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Newcastle United,2021-09-11,True,0,0,0,0,0,0,0,0.1202268525958061
Tom Heaton,Man Utd,West Ham,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Aston Villa,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Everton,2021-10-02,True,0,0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Leeds United,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Liverpool,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Tottenham,2021-10-30,False,0,0,0,0,0,0,0,0.6444244384765625
Tom Heaton,Man Utd,Manchester City,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Watford,2021-11-20,False,0,0,0,0,0,0,0,0.291266530752182
Tom Heaton,Man Utd,Chelsea,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Arsenal,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Crystal Palace,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Norwich,2021-12-11,False,0,0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Newcastle United,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Burnley,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Wolverhampton,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Aston Villa,2022-01-15,False,0,0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Brentford,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,West Ham,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Burnley,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Southampton,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Brighton,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Leicester City,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Watford,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Manchester City,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Tottenham,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Leeds United,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Everton,2022-04-09,False,0,0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Norwich,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Liverpool,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Arsenal,,False,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Chelsea,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Brentford,,True,0,0,0,0,0,0,0,
Tom Heaton,Man Utd,Brighton,2022-05-07,False,0,0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Crystal Palace,2022-05-22,False,0,0,0,0,0,0,0,0.0
