name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Vincent Angelini,Watford,Brentford,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,West Ham,2021-12-28,True,0,0,0,0,0,0,0,0.0
Vincent Angelini,Watford,Tottenham,2022-01-01,True,0,0,0,0,0,0,0,0.0
Vincent Angelini,Watford,Newcastle United,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Norwich,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Burnley,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,West Ham,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Brighton,2022-02-12,True,0,0,0,0,0,0,0,0.0
Vincent Angelini,Watford,Aston Villa,2022-02-19,False,0,0,0,0,0,0,0,0.0
Vincent Angelini,Watford,Crystal Palace,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Manchester United,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Arsenal,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Wolverhampton,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Southampton,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Liverpool,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Leicester City,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Brentford,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Manchester City,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Burnley,2022-04-30,True,0,0,0,0,0,0,0,0.0
Vincent Angelini,Watford,Crystal Palace,,False,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Everton,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Leeds United,,True,0,0,0,0,0,0,0,
Vincent Angelini,Watford,Chelsea,2022-05-22,False,0,0,0,0,0,0,0,0.0
