name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Kasper Schmeichel,Leicester,Wolverhampton,2021-08-14,True,90,0,3,0,9,2,True,0.0,0.0,1.0,3.0
Kasper Schmeichel,Leicester,Arsenal,2021-10-30,True,90,2,4,0,2,0,False,0.0,9.0,0.5,3.5
Kasper Schmeichel,Leicester,Leicester City,2021-11-07,False,90,1,4,0,3,0,False,0.0,5.5,0.33,3.67
Kasper Schmeichel,Leicester,Chelsea,2021-11-20,True,90,3,4,0,1,0,False,0.0,4.67,0.25,3.75
Kasper Schmeichel,Leicester,Watford,2021-11-28,True,90,2,3,0,2,0,False,0.0,3.75,0.2,3.6
Kasper Schmeichel,Leicester,Southampton,2021-12-01,False,90,2,5,0,2,0,False,0.0,3.4,0.17,3.83
Kasper Schmeichel,Leicester,Aston Villa,2021-12-05,False,90,2,2,0,1,0,False,0.0,2.0,0.14,3.57
Kasper Schmeichel,Leicester,Newcastle United,2021-12-12,True,90,0,3,0,7,0,True,0.0,1.8,0.25,3.5
Kasper Schmeichel,Leicester,Manchester City,2021-12-26,False,90,6,2,0,-1,0,False,0.0,2.6,0.22,3.33
Kasper Schmeichel,Leicester,West Ham,2021-08-23,False,90,4,3,0,1,0,False,0.0,2.2,0.2,3.3
Kasper Schmeichel,Leicester,Liverpool,2021-12-28,True,90,0,4,1,15,3,True,0.0,2.0,0.27,3.36
Kasper Schmeichel,Leicester,Tottenham,2022-01-19,True,90,3,5,0,2,0,False,0.0,4.6,0.25,3.5
Kasper Schmeichel,Leicester,Brighton,2022-01-23,True,90,1,3,0,3,0,False,0.0,4.8,0.23,3.46
Kasper Schmeichel,Leicester,Liverpool,2022-02-10,False,90,2,9,0,4,0,False,0.0,4.0,0.21,3.86
Kasper Schmeichel,Leicester,West Ham,2022-02-13,True,90,2,1,0,1,0,False,0.0,5.0,0.2,3.67
Kasper Schmeichel,Leicester,Wolverhampton,2022-02-20,False,90,2,1,0,1,0,False,0.0,5.0,0.19,3.5
Kasper Schmeichel,Leicester,Burnley,2022-03-01,False,90,0,2,0,6,0,True,0.0,2.2,0.24,3.41
Kasper Schmeichel,Leicester,Leicester City,2022-03-05,True,90,0,4,0,10,3,True,0.02,3.0,0.28,3.44
Kasper Schmeichel,Leicester,Arsenal,2022-03-13,False,90,2,5,0,2,0,False,0.0,4.4,0.26,3.53
Kasper Schmeichel,Leicester,Norwich,2021-08-28,False,90,1,3,0,3,0,False,0.0,4.0,0.25,3.5
Kasper Schmeichel,Leicester,Brentford,2022-03-20,True,90,1,5,0,3,0,False,0.0,4.4,0.24,3.57
Kasper Schmeichel,Leicester,Manchester United,2022-04-02,False,90,1,4,0,3,0,False,0.0,4.8,0.23,3.59
Kasper Schmeichel,Leicester,Crystal Palace,2022-04-10,True,90,1,2,1,9,2,False,0.0,4.2,0.22,3.52
Kasper Schmeichel,Leicester,Newcastle United,2022-04-17,False,90,2,5,0,3,1,False,0.0,4.0,0.21,3.58
Kasper Schmeichel,Leicester,Everton,2022-04-20,False,90,1,2,0,2,0,False,0.0,4.2,0.2,3.52
Kasper Schmeichel,Leicester,Aston Villa,2022-04-23,True,90,0,3,0,8,1,True,0.0,4.0,0.23,3.5
Kasper Schmeichel,Leicester,Tottenham,2022-05-01,False,90,3,4,0,2,0,False,0.0,5.0,0.22,3.52
Kasper Schmeichel,Leicester,Everton,2022-05-08,True,90,2,2,0,1,0,False,0.0,4.8,0.21,3.46
Kasper Schmeichel,Leicester,Norwich,2022-05-11,True,90,0,5,0,7,0,True,0.0,3.2,0.24,3.52
Kasper Schmeichel,Leicester,Watford,,False,0,0,0,0,0,0,False,,4.0,0.24,3.4
Kasper Schmeichel,Leicester,Chelsea,2022-05-19,False,90,1,6,0,4,0,False,0.0,3.6,0.23,3.48
Kasper Schmeichel,Leicester,Southampton,2022-05-22,True,90,1,1,0,2,0,False,0.0,2.8,0.23,3.41
Kasper Schmeichel,Leicester,Manchester City,2021-09-11,True,90,1,7,0,4,0,False,0.0,2.8,0.22,3.52
Kasper Schmeichel,Leicester,Brighton,2021-09-19,False,90,2,3,0,2,0,False,0.0,3.4,0.21,3.5
Kasper Schmeichel,Leicester,Burnley,2021-09-25,True,90,2,2,0,1,0,False,0.0,2.4,0.21,3.46
Kasper Schmeichel,Leicester,Crystal Palace,2021-10-03,False,90,2,2,0,1,0,False,0.0,2.6,0.2,3.42
Kasper Schmeichel,Leicester,Manchester United,2021-10-16,True,90,2,4,0,2,0,False,0.0,2.0,0.19,3.43
Kasper Schmeichel,Leicester,Brentford,2021-10-24,False,90,1,4,0,3,0,False,0.0,2.0,0.19,3.45
