name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
James Storer,Wolves,Everton,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Crystal Palace,,False,0,0,0,0,0,0,0,
James Storer,Wolves,West Ham,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Norwich,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Burnley,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Liverpool,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Manchester City,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Brighton,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Chelsea,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Manchester United,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Southampton,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Brentford,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Arsenal,2022-02-10,True,0,0,0,0,0,0,0,0.0
James Storer,Wolves,Tottenham,2022-02-13,False,0,0,0,0,0,0,0,0.0
James Storer,Wolves,Leeds United,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Arsenal,,False,0,0,0,0,0,0,0,
James Storer,Wolves,West Ham,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Crystal Palace,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Watford,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Everton,2022-03-13,False,0,0,0,0,0,0,0,0.0
James Storer,Wolves,Leicester City,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Aston Villa,2022-04-02,True,0,0,0,0,0,0,0,0.0967396572232246
James Storer,Wolves,Newcastle United,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Burnley,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Brighton,,True,0,0,0,0,0,0,0,
James Storer,Wolves,Chelsea,,False,0,0,0,0,0,0,0,
James Storer,Wolves,Manchester City,2022-05-11,True,0,0,0,0,0,0,0,0.0691131576895713
James Storer,Wolves,Norwich,2022-05-15,True,0,0,0,0,0,0,0,0.0
James Storer,Wolves,Liverpool,2022-05-22,False,0,0,0,0,0,0,0,0.0
