name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Darren Randolph,West Ham,Newcastle United,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Leeds United,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Crystal Palace,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Southampton,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Manchester United,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Leicester City,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Brentford,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Everton,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Tottenham,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Aston Villa,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Liverpool,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Wolverhampton,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Manchester City,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Brighton,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Chelsea,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Burnley,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Arsenal,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Southampton,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Watford,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Crystal Palace,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Norwich,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Leicester City,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Manchester United,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Watford,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Leeds United,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Newcastle United,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Wolverhampton,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Liverpool,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Aston Villa,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Tottenham,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Everton,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Brentford,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Burnley,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Chelsea,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Arsenal,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Norwich,,False,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Manchester City,,True,0,0,0,0,0,0,0,
Darren Randolph,West Ham,Brighton,,False,0,0,0,0,0,0,0,
