name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA
Danny Ward,Leicester,Wolverhampton,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,West Ham,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Norwich,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Manchester City,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Brighton,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Burnley,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Crystal Palace,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Manchester United,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Brentford,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Arsenal,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Leicester City,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Chelsea,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Watford,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Southampton,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Aston Villa,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Newcastle United,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Manchester City,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Liverpool,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Tottenham,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Brighton,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Liverpool,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,West Ham,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Wolverhampton,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Burnley,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Leicester City,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Arsenal,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Brentford,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Manchester United,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Crystal Palace,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Newcastle United,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Everton,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Aston Villa,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Tottenham,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Everton,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Norwich,,True,0,0,0,0,0,0,0,
Danny Ward,Leicester,Watford,2022-05-15,False,90,1,4,0,3,0,0,0.0
Danny Ward,Leicester,Chelsea,,False,0,0,0,0,0,0,0,
Danny Ward,Leicester,Southampton,,True,0,0,0,0,0,0,0,
