name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamie Donley,Spurs,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,False,Luton,,
Jamie Donley,Spurs,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,True,Fulham,,-0.13
Jamie Donley,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,False,Crystal Palace,,0.38
Jamie Donley,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,True,Chelsea,,-0.25
Jamie Donley,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,False,Wolverhampton,,-0.52
Jamie Donley,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,True,Aston Villa,,0.64
Jamie Donley,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,Spurs,False,Manchester City,,-1.32
Jamie Donley,Spurs,Manchester City,2023-12-03,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0.2,0.0,0.12,0.0,Spurs,True,West Ham,,0.49
Jamie Donley,Spurs,West Ham,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.11,1.0,Spurs,True,Newcastle United,,0.55
Jamie Donley,Spurs,Newcastle United,2023-12-10,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.0,0.2,0.0,Spurs,False,Nottingham Forest,,-0.55
Jamie Donley,Spurs,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,0.18,0.0,Spurs,True,Everton,,0.53
Jamie Donley,Spurs,Everton,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,0.17,0.0,Spurs,False,Brighton,,-0.6
Jamie Donley,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.15,0.0,Spurs,True,Bournemouth,,1.22
Jamie Donley,Spurs,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.14,0.0,Spurs,False,Manchester United,,-0.63
Jamie Donley,Spurs,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.13,0.0,Spurs,True,Brentford,,0.79
Jamie Donley,Spurs,Brentford,2024-01-31,True,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.19,0.0,Spurs,False,Everton,,-0.24
Jamie Donley,Spurs,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.18,0.0,Spurs,True,Brighton,,-0.66
Jamie Donley,Spurs,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.17,0.0,Spurs,True,Wolverhampton,,0.05
Jamie Donley,Spurs,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.16,0.0,Spurs,True,Crystal Palace,,0.88
Jamie Donley,Spurs,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.15,0.0,Spurs,False,Aston Villa,,0.29
Jamie Donley,Spurs,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.14,0.0,Spurs,False,Fulham,,0.86
Jamie Donley,Spurs,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.14,0.0,Spurs,True,Luton,,
Jamie Donley,Spurs,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.13,0.0,Spurs,False,West Ham,,-0.22
Jamie Donley,Spurs,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,0.0,Spurs,True,Nottingham Forest,,1.55
Jamie Donley,Spurs,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,0.0,Spurs,False,Newcastle United,,-0.41
Jamie Donley,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,0.0,Spurs,True,Arsenal,,-0.11
Jamie Donley,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.11,0.0,Spurs,False,Chelsea,,-0.85
Jamie Donley,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.11,0.0,Spurs,False,Liverpool,,-1.01
Jamie Donley,Spurs,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,0.0,Spurs,True,Burnley,,0.39
Jamie Donley,Spurs,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,0.0,Spurs,True,Manchester City,,-0.96
Jamie Donley,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,0.0,Spurs,False,Sheffield,,-0.61
Jamie Donley,Spurs,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.09,,Fulham,False,Manchester United,,-0.63
