goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,90,ML,2024-05-19,0.0,0,0
0,1,0.0475130416452884,90,AML,2024-05-13,0.121461771428585,0,2
0,0,0.0,90,DMC,2024-05-05,0.0,0,0
0,1,0.1313925832509994,90,AMC,2024-04-27,0.0409878157079219,0,1
0,2,0.0608788691461086,90,DMC,2024-04-21,0.0,0,0
0,1,0.0136140659451484,90,DMC,2024-04-14,0.0,0,0
0,0,0.0,90,AMC,2024-04-06,0.4778724908828735,1,2
0,0,0.0,66,MC,2024-03-10,0.126183271408081,0,3
0,0,0.0,90,MC,2024-03-02,0.2236743867397308,0,2
0,0,0.0,90,MC,2024-02-24,0.4812630712985992,1,2
0,0,0.0,90,MC,2024-02-17,0.0,0,0
0,4,0.2245432436466217,90,AMC,2024-02-11,0.4932870864868164,0,3
1,2,0.7992416620254517,75,AML,2024-02-03,0.0,0,0
0,2,0.3699443340301513,90,MR,2024-01-30,0.0,0,0
0,2,0.1167664006352424,90,ML,2024-01-14,0.0,0,0
0,2,0.1098981872200965,90,MC,2023-12-30,0.0225582122802734,0,1
1,3,0.5641716122627258,90,AMC,2023-12-26,0.094231903553009,0,1
0,0,0.0,90,MC,2023-12-22,0.2544102966785431,0,2
0,1,0.0188696254044771,90,MC,2023-12-17,0.03118846565485,0,1
1,2,0.2190171182155609,90,ML,2023-12-09,0.0402422249317169,0,1
0,4,0.1875993013381958,90,ML,2023-12-06,0.1952548772096634,0,4
0,0,0.0,74,ML,2023-12-03,0.0980368703603744,0,1
0,1,0.0089304614812135,90,ML,2023-11-26,1.182944655418396,0,3
1,1,0.0981424674391746,90,AMC,2023-11-12,0.0792871788144111,0,1
0,1,0.0807696655392646,90,MR,2023-11-05,0.3382470607757568,0,2
1,3,0.6315745711326599,90,MR,2023-10-29,0.0,0,0
0,1,0.0176251828670501,90,MR,2023-10-22,0.1752818822860717,1,2
0,2,0.0445377863943576,90,ML,2023-10-08,0.4620034098625183,0,4
0,1,0.0396145582199096,90,AMR,2023-09-30,0.2845765352249145,1,3
0,0,0.0,77,AMR,2023-09-24,0.0,0,0
0,0,0.0,76,AMR,2023-09-16,0.0309396833181381,0,1
0,2,0.2031927406787872,90,ML,2023-09-03,0.0,0,0
0,0,0.0,90,AMC,2023-08-27,0.3587552011013031,0,2
1,1,0.6844462156295776,90,AML,2023-08-20,0.0,0,0
0,0,0.0,75,AML,2023-08-12,0.0141590423882007,0,1
