goals,shots,xG,time,position,date,xA,assists,key_passes
0,4,0.4729348421096802,79,FW,2024-05-19,0.0220085326582193,0,1
0,0,0.0,1,Sub,2024-05-11,0.0,0,0
0,1,0.0174981132149696,1,Sub,2024-05-04,0.0,0,0
1,3,0.8596326112747192,31,Sub,2024-04-27,0.0,0,0
0,0,0.0,3,Sub,2024-04-20,0.0,0,0
0,0,0.0,3,Sub,2024-04-06,0.0,0,0
0,1,0.0546199604868888,44,FW,2024-03-30,0.0,0,0
0,2,0.0550803430378437,15,Sub,2024-03-16,0.0,0,0
0,0,0.0,15,Sub,2024-03-03,0.0,0,0
0,0,0.0,36,FW,2024-02-24,0.0,0,0
0,0,0.0,49,FW,2024-02-17,0.0,0,0
0,2,0.371194988489151,89,FW,2024-02-10,0.2941026389598846,0,2
0,1,0.0233193933963775,67,FW,2024-02-03,0.0,0,0
0,2,0.3229617476463318,61,FW,2024-01-31,0.0,0,0
1,1,0.5467406511306763,86,FW,2024-01-12,0.0627795904874801,0,2
1,2,0.6467139720916748,66,FW,2023-12-30,0.1065576672554016,0,1
0,1,0.0529809258878231,87,FW,2023-12-26,0.0,0,0
0,1,0.0637822225689888,84,FW,2023-12-23,0.0,0,0
0,2,0.0715224891901016,90,FW,2023-12-16,0.0841428041458129,0,1
0,1,0.0915458872914314,84,FW,2023-12-09,0.0969514474272728,0,1
0,2,0.0850225612521171,90,FW,2023-12-05,0.0288562290370464,0,1
1,2,0.4464438855648041,82,FW,2023-12-02,0.179061084985733,1,2
0,2,0.1068196073174476,74,FW,2023-11-25,0.0887795984745025,0,1
0,1,0.0221723821014165,84,FW,2023-11-11,0.0,0,0
0,2,0.2410291582345962,80,FW,2023-11-04,0.0,0,0
0,1,0.1325671970844268,49,FW,2023-10-28,0.0,0,0
0,2,0.0729261711239814,80,AMC,2023-10-21,0.0,0,0
0,2,0.2008216083049774,78,FWL,2023-10-03,0.0430491305887699,0,2
0,2,0.4473260045051574,60,FW,2023-09-30,0.0,0,0
0,2,0.4378433525562286,76,FW,2023-09-23,0.0485338270664215,0,1
1,3,0.1234044358134269,66,AMC,2023-09-18,0.0,0,0
0,1,0.0226836558431386,65,FW,2023-09-02,0.4399324953556061,0,1
0,2,0.0496373809874057,84,FW,2023-08-27,0.0,0,0
0,1,0.0612575747072696,66,FW,2023-08-11,0.0,0,0
