name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Max Kinsey,Bournemouth,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,False,Burnley,-3.18
Max Kinsey,Bournemouth,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Sheffield,0.28
Max Kinsey,Bournemouth,Sheffield,2024-03-09,True,DC,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Luton,-1.83
Max Kinsey,Bournemouth,Luton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Everton,-3.5
Max Kinsey,Bournemouth,Everton,2024-03-30,True,DC,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Crystal Palace,0.58
Max Kinsey,Bournemouth,Crystal Palace,2024-04-02,True,DC,0,0.0,0.1,0.0,0.39,0,1.0,2.0,0.0,0,0,0,0.0,False,0.0,0.01,0.0,0.0,0,0,0,0,0.0,Bournemouth,False,Luton,1.09
Max Kinsey,Bournemouth,Luton,2024-04-06,False,DC,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,False,0.0,0.03,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Manchester United,0.69
Max Kinsey,Bournemouth,Manchester United,2024-04-13,True,DC,0,0.0,0.02,0.0,0.06,0,1.0,1.0,0.0,0,0,0,0.0,False,0.0,0.03,0.0,0.0,0,0,0,0,0.0,Bournemouth,False,Aston Villa,2.29
Max Kinsey,Bournemouth,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.03,0.0,0.0,0,0,0,0,0.0,Bournemouth,False,Wolverhampton,-2.03
Max Kinsey,Bournemouth,Wolverhampton,2024-04-24,False,DC,0,0.0,0.0,0.0,0.03,0,0.0,1.0,0.0,0,0,0,0.0,False,0.0,0.03,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Brighton,-1.19
Max Kinsey,Bournemouth,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.02,0.0,0.0,0,0,0,0,0.0,Bournemouth,False,Arsenal,0.25
Max Kinsey,Bournemouth,Arsenal,2024-05-04,False,DC,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,True,Brentford,0.86
Max Kinsey,Bournemouth,Brentford,2024-05-11,True,DC,0,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Bournemouth,False,Chelsea,1.75
Max Kinsey,Bournemouth,Chelsea,2024-05-19,False,DC,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,False,0.0,0.01,0.0,0.0,0,0,0,0,,,,,
