name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Clément Lenglet,Aston Villa,Luton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Nottingham Forest,2.68,
Clément Lenglet,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Fulham,-1.21,-0.13
Clément Lenglet,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Tottenham,-0.44,-0.36
Clément Lenglet,Aston Villa,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Bournemouth,4.38,0.19
Clément Lenglet,Aston Villa,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Manchester City,-0.28,
Clément Lenglet,Aston Villa,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Arsenal,1.9,-0.11
Clément Lenglet,Aston Villa,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Brentford,0.23,-0.53
Clément Lenglet,Aston Villa,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.97,0.71,20.92,0.23,2.0,Aston Villa,True,Sheffield,,0.68
Clément Lenglet,Aston Villa,Sheffield,2023-12-22,True,DC,90,0.0,0.0,0.0,0.09,2,0.0,1.0,3.6,0,0,1,0.56,True,0.0,0.0,10.0,0.0,0.97,0.71,20.92,0.23,4.0,Aston Villa,False,Manchester United,-0.31,
Clément Lenglet,Aston Villa,Manchester United,2023-12-26,False,DC,90,0.0,0.0,1.0,0.76,4,0.0,1.0,4.7,0,0,3,1.04,True,0.4,0.0,18.0,0.0,0.97,0.71,20.92,0.23,2.0,Aston Villa,True,Burnley,2.78,0.39
Clément Lenglet,Aston Villa,Burnley,2023-12-30,True,DC,61,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,0,1,0.9,True,1.2,0.2,21.91,0.0,0.97,0.71,20.92,0.23,5.0,Aston Villa,False,Everton,-1.98,-0.24
Clément Lenglet,Aston Villa,Everton,2024-01-14,False,DC,90,0.0,0.0,0.0,0.0,5,0.0,0.0,2.2,0,1,0,1.13,True,1.6,0.2,27.58,0.25,0.97,0.71,20.92,0.23,1.0,Aston Villa,True,Newcastle United,-3.77,
Clément Lenglet,Aston Villa,Newcastle United,2024-01-30,True,DC,90,0.0,0.1,0.0,0.0,1,2.0,0.0,4.1,0,0,3,2.54,True,2.6,0.2,32.38,0.2,0.97,0.71,20.92,0.23,6.0,Aston Villa,False,Sheffield,,-0.61
Clément Lenglet,Aston Villa,Sheffield,2024-02-03,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,1.26,True,2.8,0.22,36.5,0.33,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Manchester United,-1.51,
Clément Lenglet,Aston Villa,Manchester United,2024-02-11,True,DC,90,0.0,0.63,0.0,0.0,0,1.0,0.0,5.0,0,0,2,1.8,True,3.6,0.22,40.07,0.29,0.97,0.71,20.92,0.23,2.0,Aston Villa,False,Fulham,4.62,0.86
Clément Lenglet,Aston Villa,Fulham,2024-02-17,False,DC,90,0.0,0.08,0.0,0.0,2,1.0,0.0,2.2,0,0,1,1.4,True,2.8,0.15,43.19,0.25,0.97,0.71,20.92,0.23,1.0,Aston Villa,True,Nottingham Forest,-1.89,
Clément Lenglet,Aston Villa,Nottingham Forest,2024-02-24,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,2.58,True,2.8,0.16,45.94,0.22,0.97,0.71,20.92,0.23,1.0,Aston Villa,False,Luton,,
Clément Lenglet,Aston Villa,Luton,2024-03-02,False,DC,90,0.0,0.1,0.0,0.0,1,1.0,0.0,2.8,0,0,2,2.28,True,2.0,0.16,48.39,0.2,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Tottenham,2.34,0.69
Clément Lenglet,Aston Villa,Tottenham,2024-03-10,True,DC,57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,2,0.95,True,2.0,0.16,48.84,0.2,0.97,0.71,20.92,0.23,1.0,Aston Villa,False,West Ham,1.26,
Clément Lenglet,Aston Villa,West Ham,2024-03-17,False,DC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,1,1.25,True,0.8,0.16,48.65,0.2,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Wolverhampton,0.86,0.05
Clément Lenglet,Aston Villa,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.04,46.33,0.2,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Manchester City,,
Clément Lenglet,Aston Villa,Manchester City,2024-04-03,False,DC,90,0.0,0.08,0.0,0.0,0,2.0,0.0,7.6,0,0,4,3.28,True,0.6,0.02,48.32,0.18,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Brentford,-3.34,0.79
Clément Lenglet,Aston Villa,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.04,46.22,0.18,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Arsenal,2.49,-0.48
Clément Lenglet,Aston Villa,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,44.29,0.18,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Bournemouth,,1.22
Clément Lenglet,Aston Villa,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,42.52,0.18,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Chelsea,2.3,-0.25
Clément Lenglet,Aston Villa,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.02,40.88,0.18,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Brighton,-2.08,-0.6
Clément Lenglet,Aston Villa,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.02,39.37,0.18,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Liverpool,2.82,0.18
Clément Lenglet,Aston Villa,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,37.96,0.18,0.97,0.71,20.92,0.23,-1.0,Aston Villa,False,Crystal Palace,1.07,
Clément Lenglet,Aston Villa,Crystal Palace,2024-05-19,False,DC,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,1.1,0,0,5,2.48,True,0.0,0.0,39.76,0.17,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Liverpool,1.5,-1.01
Clément Lenglet,Aston Villa,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,38.43,0.17,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Crystal Palace,-1.7,
Clément Lenglet,Aston Villa,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,37.19,0.17,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Chelsea,1.37,-0.85
Clément Lenglet,Aston Villa,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,36.03,0.17,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,Brighton,-3.98,-0.66
Clément Lenglet,Aston Villa,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,34.94,0.17,0.97,0.71,20.92,0.23,0.0,Aston Villa,False,Wolverhampton,0.64,-0.52
Clément Lenglet,Aston Villa,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,33.91,0.17,0.97,0.71,20.92,0.23,0.0,Aston Villa,True,West Ham,1.12,
Clément Lenglet,Aston Villa,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,32.94,0.17,0.97,0.71,20.92,0.23,,,,,,
