name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Tarkowski,Everton,Fulham,2023-08-12,True,DC,90,0,0.05,0,0.0,2,1,0,1.9,0,0,1,1.5,True,0.0,0.0,90.0,0.0,3.02,3.47,44.01,0.24,6.0,Everton,False,West Ham,4.39,-0.22
James Tarkowski,Everton,West Ham,2023-10-29,False,DC,90,0,0.03,0,0.0,6,1,0,2.0,0,1,0,0.66,True,2.0,0.05,90.0,0.5,3.02,3.47,44.01,0.24,1.0,Everton,True,Brighton,2.15,-0.66
James Tarkowski,Everton,Brighton,2023-11-04,True,DC,90,0,0.09,0,0.01,1,3,1,5.3,0,0,1,0.53,True,4.0,0.04,90.0,0.33,3.02,3.47,44.01,0.24,1.0,Everton,False,Crystal Palace,0.85,0.38
James Tarkowski,Everton,Crystal Palace,2023-11-11,False,DC,90,0,0.0,0,0.0,1,0,0,4.6,0,0,2,2.24,True,3.0,0.06,90.0,0.25,3.02,3.47,44.01,0.24,1.0,Everton,True,Manchester United,-0.7,0.38
James Tarkowski,Everton,Manchester United,2023-11-26,True,DC,90,0,0.05,0,0.0,1,1,0,3.2,0,0,3,2.18,True,2.5,0.04,90.0,0.2,3.02,3.47,44.01,0.24,8.0,Everton,False,Nottingham Forest,1.05,-0.55
James Tarkowski,Everton,Nottingham Forest,2023-12-02,False,DC,90,0,0.04,0,0.03,8,1,1,4.0,2,1,0,0.71,True,2.2,0.05,90.0,0.33,3.02,3.47,44.01,0.24,6.0,Everton,True,Newcastle United,1.57,0.55
James Tarkowski,Everton,Newcastle United,2023-12-07,True,DC,90,0,0.02,0,0.0,6,1,0,3.1,0,1,0,1.58,True,3.4,0.04,90.0,0.43,3.02,3.47,44.01,0.24,6.0,Everton,True,Chelsea,-0.66,-0.25
James Tarkowski,Everton,Chelsea,2023-12-10,True,DC,90,0,0.0,0,0.0,6,0,0,1.9,0,1,0,0.93,True,3.4,0.04,90.0,0.5,3.02,3.47,44.01,0.24,6.0,Everton,False,Burnley,-1.91,0.0
James Tarkowski,Everton,Burnley,2023-12-16,False,DC,90,0,0.0,0,0.28,6,0,1,3.9,0,1,0,0.77,True,4.4,0.02,90.0,0.56,3.02,3.47,44.01,0.24,1.0,Everton,False,Tottenham,4.06,-0.36
James Tarkowski,Everton,Tottenham,2023-12-23,False,DC,90,0,0.0,0,0.0,1,0,0,2.3,0,0,2,1.34,True,5.4,0.02,90.0,0.5,3.02,3.47,44.01,0.24,1.0,Everton,True,Manchester City,1.82,-0.96
James Tarkowski,Everton,Manchester City,2023-12-27,True,DC,90,0,0.06,0,0.0,1,1,0,2.9,0,0,3,2.6,True,5.4,0.01,90.0,0.45,3.02,3.47,44.01,0.24,0.0,Everton,False,Aston Villa,1.9,0.29
