name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Yasser Larouci,Sheffield Utd,Crystal Palace,2023-08-12,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.21,False,0.0,0.0,10.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Arsenal,
Yasser Larouci,Sheffield Utd,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.0,5.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Wolverhampton,
Yasser Larouci,Sheffield Utd,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.0,3.33,0.0,0,0,0,0,0.0,Sheffield Utd,False,Brighton,
Yasser Larouci,Sheffield Utd,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.33,0.0,2.5,0.0,0,0,0,0,0.0,Sheffield Utd,True,Bournemouth,
Yasser Larouci,Sheffield Utd,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.25,0.0,2.0,0.0,0,0,0,0,0.0,Sheffield Utd,False,Burnley,
Yasser Larouci,Sheffield Utd,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,1.67,0.0,0,0,0,0,0.0,Sheffield Utd,True,Liverpool,
Yasser Larouci,Sheffield Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.43,0.0,0,0,0,0,0.0,Sheffield Utd,True,Brentford,
Yasser Larouci,Sheffield Utd,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.25,0.0,0,0,0,0,0.0,Sheffield Utd,False,Chelsea,
Yasser Larouci,Sheffield Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.11,0.0,0,0,0,0,0.0,Sheffield Utd,False,Aston Villa,
Yasser Larouci,Sheffield Utd,Aston Villa,2023-12-22,False,DML,57,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,0,0,0,0.44,True,0.0,0.0,6.7,0.0,0,0,0,0,0.0,Sheffield Utd,True,Luton,
Yasser Larouci,Sheffield Utd,Luton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,6.09,0.0,0,0,0,0,1.0,Sheffield Utd,False,Nottingham Forest,
Yasser Larouci,Sheffield Utd,Nottingham Forest,2023-08-18,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1,0.55,False,0.0,0.0,9.33,0.0,0,0,0,0,0.0,Sheffield Utd,False,Manchester City,
Yasser Larouci,Sheffield Utd,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,8.62,0.0,0,0,0,0,0.0,Sheffield Utd,True,West Ham,
Yasser Larouci,Sheffield Utd,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,8.0,0.0,0,0,0,0,1.0,Sheffield Utd,False,Crystal Palace,
Yasser Larouci,Sheffield Utd,Crystal Palace,2024-01-30,False,Sub,8,0.0,0.03,0.0,0.28,1,1.0,1.0,2.0,0,0,0,0.0,False,0.2,0.0,8.0,0.0,0,0,0,0,0.0,Sheffield Utd,True,Aston Villa,
Yasser Larouci,Sheffield Utd,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,7.5,0.0,0,0,0,0,0.0,Sheffield Utd,False,Luton,
Yasser Larouci,Sheffield Utd,Luton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,7.06,0.0,0,0,0,0,1.0,Sheffield Utd,True,Brighton,
Yasser Larouci,Sheffield Utd,Brighton,2024-02-18,True,DML,62,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,2,2.43,True,0.2,0.01,10.11,0.0,0,0,0,0,2.0,Sheffield Utd,False,Wolverhampton,
Yasser Larouci,Sheffield Utd,Wolverhampton,2024-02-25,False,DML,71,0.0,0.01,0.0,0.0,2,1.0,0.0,0.8,0,0,1,1.2,True,0.4,0.01,13.32,0.0,0,0,0,0,0.0,Sheffield Utd,True,Arsenal,
Yasser Larouci,Sheffield Utd,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.01,12.65,0.0,0,0,0,0,0.0,Sheffield Utd,False,Bournemouth,
Yasser Larouci,Sheffield Utd,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,12.05,0.0,0,0,0,0,1.0,Sheffield Utd,True,Manchester City,
Yasser Larouci,Sheffield Utd,Manchester City,2023-08-27,True,Sub,73,0.0,0.05,0.0,0.0,1,1.0,0.0,1.6,0,0,2,3.26,False,0.6,0.0,14.82,0.0,0,0,0,0,0.0,Sheffield Utd,True,Fulham,
Yasser Larouci,Sheffield Utd,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.01,14.17,0.0,0,0,0,0,0.0,Sheffield Utd,False,Liverpool,
Yasser Larouci,Sheffield Utd,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,13.58,0.0,0,0,0,0,0.0,Sheffield Utd,True,Chelsea,
Yasser Larouci,Sheffield Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,13.04,0.0,0,0,0,0,1.0,Sheffield Utd,False,Brentford,
Yasser Larouci,Sheffield Utd,Brentford,2024-04-13,False,DML,56,0.0,0.07,0.0,0.03,1,1.0,1.0,2.5,0,0,0,0.66,True,0.2,0.01,14.69,0.0,0,0,0,0,0.0,Sheffield Utd,True,Burnley,
Yasser Larouci,Sheffield Utd,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.02,14.15,0.0,0,0,0,0,0.0,Sheffield Utd,False,Manchester United,
