name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Brandon Williams,Man Utd,Manchester City,2023-10-29,True,Sub,0,0,0.0,0,0.06,0,0,1,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Bournemouth,2023-12-09,True,DMR,0,0,0.0,1,0.68,0,0,2,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,West Ham,2023-12-23,False,DR,0,0,0.04,0,0.12,0,1,2,0.0,0,0,0,0.0,False,0.0,0.5,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Aston Villa,2023-12-26,True,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.35,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Nottingham Forest,2023-12-30,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.26,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,West Ham,2024-02-04,True,DR,0,0,0.02,0,0.0,0,1,0,0.0,0,0,0,0.0,False,0.0,0.21,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Fulham,2024-02-24,True,DR,0,0,0.0,0,0.09,0,0,1,0.0,0,0,0,0.0,False,0.0,0.21,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Brentford,2024-03-30,False,DR,0,0,0.0,0,0.05,0,0,1,0.0,0,0,0,0.0,False,0.0,0.01,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Liverpool,2024-04-07,True,DR,0,0,0.01,0,0.04,0,1,1,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Bournemouth,2024-04-13,False,DR,0,0,0.24,0,0.03,0,3,1,0.0,0,0,0,0.0,False,0.0,0.01,0.0,0.0,0.04,0.12,0.0,0,0
Brandon Williams,Man Utd,Sheffield,2023-10-21,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.05,0.0,0.0,0.04,0.12,0.0,0,
