name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mads Roerslev Rasmussen,Brentford,Tottenham,2023-08-13,True,Sub,18,0.0,0.02,0.0,0.0,1,1.0,0.0,0.5,0,0,0,0.24,False,0.0,0.0,18.0,0.0,0.4,1.84,11.68,0.45,6.0,Brentford,False,Chelsea,-4.09,-0.85
Mads Roerslev Rasmussen,Brentford,Chelsea,2023-10-28,False,DMR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,2.03,True,1.0,0.02,54.0,1.0,0.4,1.84,11.68,0.45,1.0,Brentford,True,West Ham,-2.81,0.49
Mads Roerslev Rasmussen,Brentford,West Ham,2023-11-04,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.23,False,3.5,0.01,39.67,1.0,0.4,1.84,11.68,0.45,1.0,Brentford,False,Liverpool,3.61,-1.01
Mads Roerslev Rasmussen,Brentford,Liverpool,2023-11-12,False,DL,72,0.0,0.02,0.0,0.0,1,1.0,0.0,0.2,0,0,2,1.43,True,2.67,0.01,47.75,0.5,0.4,1.84,11.68,0.45,0.0,Brentford,True,Arsenal,-0.45,-0.11
Mads Roerslev Rasmussen,Brentford,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.25,0.01,38.2,0.5,0.4,1.84,11.68,0.45,1.0,Brentford,True,Luton,,
Mads Roerslev Rasmussen,Brentford,Luton,2023-12-02,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.1,False,1.8,0.01,34.0,0.5,0.4,1.84,11.68,0.45,1.0,Brentford,False,Brighton,1.94,-0.6
Mads Roerslev Rasmussen,Brentford,Brighton,2023-12-06,False,DR,83,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,2,1.52,True,1.8,0.0,41.0,0.33,0.4,1.84,11.68,0.45,0.0,Brentford,False,Sheffield,,-0.61
Mads Roerslev Rasmussen,Brentford,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,35.88,0.33,0.4,1.84,11.68,0.45,1.0,Brentford,True,Aston Villa,0.1,0.64
Mads Roerslev Rasmussen,Brentford,Aston Villa,2023-12-17,True,DMR,88,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.39,True,0.6,0.0,41.67,0.25,0.4,1.84,11.68,0.45,1.0,Brentford,True,Wolverhampton,1.61,0.05
Mads Roerslev Rasmussen,Brentford,Wolverhampton,2023-12-27,True,DR,66,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,3,1.78,True,0.6,0.0,44.1,0.2,0.4,1.84,11.68,0.45,1.0,Brentford,False,Fulham,3.1,0.86
