name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Malo Gusto,Chelsea,Liverpool,2023-08-13,True,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.04,False,0.0,0.0,14.0,0.0,0,0,0,0,0.0,Chelsea,True,Brentford,4.46
Malo Gusto,Chelsea,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.0,7.0,0.0,0,0,0,0,0.0,Chelsea,False,Tottenham,0.52
Malo Gusto,Chelsea,Tottenham,2023-11-06,False,Sub,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.72,False,0.5,0.0,9.0,0.0,0,0,0,0,1.0,Chelsea,True,Manchester City,0.82
Malo Gusto,Chelsea,Manchester City,2023-11-12,True,Sub,26,0.0,0.37,0.0,0.0,1,1.0,0.0,1.0,0,0,1,0.13,False,0.33,0.0,13.25,0.0,0,0,0,0,0.0,Chelsea,False,Newcastle United,-0.48
Malo Gusto,Chelsea,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.09,10.6,0.0,0,0,0,0,0.0,Chelsea,True,Brighton,0.38
Malo Gusto,Chelsea,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.07,8.83,0.0,0,0,0,0,0.0,Chelsea,False,Manchester United,1.57
Malo Gusto,Chelsea,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.07,7.57,0.0,0,0,0,0,0.0,Chelsea,False,Everton,-0.36
Malo Gusto,Chelsea,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.07,6.62,0.0,0,0,0,0,1.0,Chelsea,True,Sheffield,
Malo Gusto,Chelsea,Sheffield,2023-12-16,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,False,0.2,0.07,6.0,0.0,0,0,0,0,1.0,Chelsea,False,Wolverhampton,1.13
Malo Gusto,Chelsea,Wolverhampton,2023-12-24,False,DR,79,0.0,0.02,0.0,0.14,1,1.0,2.0,4.5,0,0,1,0.98,True,0.2,0.0,13.3,0.0,0,0,0,0,8.0,Chelsea,True,Crystal Palace,-1.42
Malo Gusto,Chelsea,Crystal Palace,2023-12-27,True,DR,90,0.0,0.0,1.0,0.62,8,0.0,2.0,7.0,3,0,1,1.08,True,0.4,0.0,20.27,0.0,0,0,0,0,1.0,Chelsea,False,West Ham,2.39
