name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Aaron Cresswell,West Ham,Everton,2023-10-29,True,DL,84,0,0.0,0,0.18,2,0,1,3.1,0,0,1,0.74,True,0.0,0.0,84.0,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Nottingham Forest,2023-11-12,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.05,False,2.0,0.0,42.5,0.0,0.42,3.17,19.96,0.25,-1
Aaron Cresswell,West Ham,Fulham,2023-12-10,False,DL,45,0,0.0,0,0.0,-1,0,0,0.7,0,0,3,1.12,True,1.5,0.0,43.33,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Arsenal,2024-02-11,True,Sub,14,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.02,False,0.67,0.0,36.0,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Burnley,2024-03-10,True,DL,90,0,0.0,0,0.21,1,0,3,5.8,0,0,2,0.65,True,0.75,0.0,46.8,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Aston Villa,2024-03-17,True,Sub,6,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.02,False,0.8,0.0,40.0,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Wolverhampton,2024-04-06,False,Sub,36,0,0.0,0,0.0,1,0,0,0.8,0,0,0,0.05,False,0.6,0.0,39.43,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Crystal Palace,2024-04-21,False,Sub,45,0,0.0,0,0.0,1,0,0,0.5,0,0,1,0.6,False,0.6,0.0,40.12,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Chelsea,2024-05-05,False,Sub,14,0,0.0,0,0.0,1,0,0,0.3,0,0,1,0.68,False,1.0,0.0,37.22,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Luton,2024-05-11,True,Sub,6,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.0,False,1.0,0.0,34.1,0.0,0.42,3.17,19.96,0.25,1
Aaron Cresswell,West Ham,Manchester City,2024-05-19,False,DC,90,0,0.0,0,0.05,1,0,1,2.3,0,0,3,2.01,True,1.0,0.0,39.18,0.0,0.42,3.17,19.96,0.25,
