name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Hjalmar Ekdal,Burnley,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Burnley,False,Bournemouth,,0.19
Hjalmar Ekdal,Burnley,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Burnley,True,Crystal Palace,0.07,0.88
Hjalmar Ekdal,Burnley,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Burnley,False,Arsenal,-1.08,-0.48
Hjalmar Ekdal,Burnley,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Burnley,True,West Ham,-0.48,0.49
Hjalmar Ekdal,Burnley,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Burnley,True,Sheffield,,0.68
Hjalmar Ekdal,Burnley,Sheffield,2023-12-02,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.03,False,0.0,0.0,1.17,0.0,0,0,0,0,1.0,Burnley,False,Wolverhampton,0.24,-0.52
Hjalmar Ekdal,Burnley,Wolverhampton,2023-12-05,False,DC,90,0.0,0.0,0.0,0.03,1,0.0,1.0,1.9,0,0,1,0.83,True,0.2,0.0,13.86,0.0,0,0,0,0,1.0,Burnley,False,Brighton,-6.77,-0.6
Hjalmar Ekdal,Burnley,Brighton,2023-12-09,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,1.11,False,0.4,0.0,13.12,0.0,0,0,0,0,0.0,Burnley,True,Everton,-1.19,0.53
Hjalmar Ekdal,Burnley,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,11.67,0.0,0,0,0,0,0.0,Burnley,False,Fulham,,0.86
Hjalmar Ekdal,Burnley,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,10.5,0.0,0,0,0,0,0.0,Burnley,True,Liverpool,1.07,0.18
