name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Raphaël Varane,Man Utd,Wolverhampton,2023-08-14,True,DC,90,1.0,0.89,0.0,0.0,14,2.0,0.0,8.5,2,1,0,2.27,True,0.0,0.0,90.0,1.0,0.91,0.14,18.29,0.5,0.0,Man Utd,True,Manchester City,-1.29,
Raphaël Varane,Man Utd,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,14.0,0.89,45.0,1.0,0.91,0.14,18.29,0.5,1.0,Man Utd,False,Fulham,-3.44,0.86
Raphaël Varane,Man Utd,Fulham,2023-11-04,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,7.0,0.45,30.33,1.0,0.91,0.14,18.29,0.5,1.0,Man Utd,True,Luton,,
Raphaël Varane,Man Utd,Luton,2023-11-11,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.02,False,5.0,0.3,25.5,1.0,0.91,0.14,18.29,0.5,0.0,Man Utd,False,Everton,0.29,-0.24
Raphaël Varane,Man Utd,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,4.0,0.22,20.4,1.0,0.91,0.14,18.29,0.5,0.0,Man Utd,False,Newcastle United,1.53,
Raphaël Varane,Man Utd,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.2,0.18,17.0,1.0,0.91,0.14,18.29,0.5,0.0,Man Utd,True,Chelsea,-2.84,-0.25
Raphaël Varane,Man Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,14.57,1.0,0.91,0.14,18.29,0.5,0.0,Man Utd,True,Bournemouth,-3.39,1.22
Raphaël Varane,Man Utd,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,12.75,1.0,0.91,0.14,18.29,0.5,6.0,Man Utd,False,Liverpool,4.73,-1.01
Raphaël Varane,Man Utd,Liverpool,2023-12-17,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.9,0,1,0,2.35,True,0.2,0.0,21.33,1.0,0.91,0.14,18.29,0.5,0.0,Man Utd,False,West Ham,1.21,
Raphaël Varane,Man Utd,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.0,19.2,1.0,0.91,0.14,18.29,0.5,1.0,Man Utd,True,Aston Villa,-0.0,
Raphaël Varane,Man Utd,Aston Villa,2023-12-26,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,2,1.68,True,1.2,0.0,25.64,0.67,0.91,0.14,18.29,0.5,1.0,Man Utd,False,Tottenham,-1.07,-0.36
Raphaël Varane,Man Utd,Tottenham,2023-08-19,False,DC,90,0.0,0.03,0.0,0.0,1,2.0,0.0,3.8,0,0,2,1.8,True,1.4,0.0,31.0,0.5,0.91,0.14,18.29,0.5,0.0,Man Utd,False,Nottingham Forest,-2.13,
Raphaël Varane,Man Utd,Nottingham Forest,2023-12-30,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.4,0,0,2,0.74,True,1.6,0.01,35.54,0.4,0.91,0.14,18.29,0.5,1.0,Man Utd,True,Tottenham,-2.65,0.69
Raphaël Varane,Man Utd,Tottenham,2024-01-14,True,DC,90,0.0,0.08,0.0,0.0,1,1.0,0.0,2.4,0,0,2,1.36,True,1.6,0.01,39.43,0.33,0.91,0.14,18.29,0.5,1.0,Man Utd,False,Wolverhampton,-0.28,-0.52
Raphaël Varane,Man Utd,Wolverhampton,2024-02-01,False,DC,90,0.0,0.07,0.0,0.0,1,1.0,0.0,1.7,0,0,3,2.1,True,0.6,0.02,42.8,0.29,0.91,0.14,18.29,0.5,1.0,Man Utd,True,West Ham,-1.53,
Raphaël Varane,Man Utd,West Ham,2024-02-04,True,Sub,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.29,False,0.8,0.04,41.31,0.29,0.91,0.14,18.29,0.5,2.0,Man Utd,False,Aston Villa,0.57,
