name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Illia Zabarnyi,Bournemouth,West Ham,2023-08-12,True,DC,90,0,0.0,0,0.0,2,0,0,1.7,0,0,1,1.07,True,0.0,0.0,90.0,0.0,0,0,5.12,0.0,2
Illia Zabarnyi,Bournemouth,Burnley,2023-10-28,True,DC,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,0.88,True,2.0,0.0,90.0,0.0,0,0,5.12,0.0,-1
Illia Zabarnyi,Bournemouth,Manchester City,2023-11-04,False,DC,90,0,0.0,0,0.0,-1,0,0,1.9,0,0,6,1.88,True,2.0,0.0,90.0,0.0,0,0,5.12,0.0,6
Illia Zabarnyi,Bournemouth,Newcastle United,2023-11-11,True,DC,90,0,0.0,0,0.0,6,0,0,1.5,0,1,0,0.51,True,1.0,0.0,90.0,0.25,0,0,5.12,0.0,2
Illia Zabarnyi,Bournemouth,Sheffield,2023-11-25,False,DC,90,0,0.0,0,0.0,2,0,0,2.6,0,0,1,0.81,True,2.25,0.0,90.0,0.2,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Aston Villa,2023-12-03,True,DC,90,0,0.04,0,0.0,1,1,0,2.4,0,0,2,0.68,True,2.2,0.0,90.0,0.17,0,0,5.12,0.0,5
Illia Zabarnyi,Bournemouth,Crystal Palace,2023-12-06,False,DC,90,0,0.0,0,0.0,5,0,0,1.4,0,1,0,0.84,True,2.0,0.01,90.0,0.29,0,0,5.12,0.0,6
Illia Zabarnyi,Bournemouth,Manchester United,2023-12-09,False,DC,90,0,0.04,0,0.0,6,1,0,2.8,0,1,0,1.16,True,2.6,0.01,90.0,0.38,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Nottingham Forest,2023-12-23,False,DC,90,0,0.0,0,0.02,1,0,1,3.1,0,0,2,0.75,True,4.0,0.02,90.0,0.33,0,0,5.12,0.0,7
Illia Zabarnyi,Bournemouth,Fulham,2023-12-26,True,DC,90,0,0.0,0,0.13,7,0,1,2.9,1,1,0,0.28,True,3.0,0.02,90.0,0.4,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Liverpool,2023-08-19,False,DC,90,0,0.0,0,0.0,1,0,0,3.4,0,0,3,3.08,True,4.0,0.02,90.0,0.36,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Tottenham,2023-12-31,False,DC,90,0,0.0,0,0.0,1,0,0,1.7,0,0,3,2.33,True,4.0,0.01,90.0,0.33,0,0,5.12,0.0,0
Illia Zabarnyi,Bournemouth,Liverpool,2024-01-21,True,DC,90,0,0.0,0,0.0,0,0,0,1.6,0,0,4,1.61,True,3.2,0.01,90.0,0.31,0,0,5.12,0.0,2
Illia Zabarnyi,Bournemouth,West Ham,2024-02-01,False,DC,90,0,0.0,0,0.07,2,0,1,3.1,0,0,1,1.31,True,2.0,0.0,90.0,0.29,0,0,5.12,0.0,2
Illia Zabarnyi,Bournemouth,Nottingham Forest,2024-02-04,True,DC,90,0,0.0,0,0.0,2,0,0,1.3,0,0,1,0.56,True,2.2,0.0,90.0,0.27,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Fulham,2024-02-10,False,DC,90,0,0.05,0,0.04,1,2,1,4.9,0,0,3,1.55,True,1.2,0.0,90.0,0.25,0,0,5.12,0.0,0
Illia Zabarnyi,Bournemouth,Newcastle United,2024-02-17,False,DC,90,0,0.0,0,0.03,0,0,1,2.5,0,0,2,2.26,True,1.2,0.01,90.0,0.24,0,0,5.12,0.0,2
Illia Zabarnyi,Bournemouth,Manchester City,2024-02-24,True,DC,90,0,0.0,0,0.0,2,0,0,1.8,0,0,1,1.64,True,1.0,0.01,90.0,0.22,0,0,5.12,0.0,6
Illia Zabarnyi,Bournemouth,Burnley,2024-03-03,False,DC,90,0,0.0,0,0.0,6,0,0,2.5,0,1,0,1.53,True,1.4,0.01,90.0,0.26,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Sheffield,2024-03-09,True,DC,90,0,0.47,0,0.02,1,1,1,7.2,0,0,2,1.27,True,2.2,0.01,90.0,0.25,0,0,5.12,0.0,7
Illia Zabarnyi,Bournemouth,Luton,2024-03-13,True,DC,90,1,0.61,0,0.0,7,1,0,7.4,0,0,3,2.1,True,2.0,0.1,90.0,0.24,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Tottenham,2023-08-26,True,DC,90,0,0.0,0,0.0,1,0,0,2.3,0,0,2,2.06,True,3.2,0.22,90.0,0.23,0,0,5.12,0.0,2
Illia Zabarnyi,Bournemouth,Everton,2024-03-30,True,DC,90,0,0.0,0,0.0,2,0,0,2.0,0,0,1,1.12,True,3.4,0.22,90.0,0.22,0,0,5.12,0.0,7
Illia Zabarnyi,Bournemouth,Crystal Palace,2024-04-02,True,DC,90,0,0.0,0,0.0,7,0,0,2.1,1,1,0,0.11,True,3.4,0.22,90.0,0.25,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Luton,2024-04-06,False,DC,90,0,0.0,0,0.0,1,0,0,0.8,0,0,2,1.4,True,3.6,0.22,90.0,0.24,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Manchester United,2024-04-13,True,DC,90,0,0.0,0,0.0,1,0,0,1.9,0,0,2,1.18,True,3.6,0.12,90.0,0.23,0,0,5.12,0.0,0
Illia Zabarnyi,Bournemouth,Aston Villa,2024-04-21,False,DC,90,0,0.0,0,0.0,0,0,0,2.9,0,0,3,2.35,True,2.4,0.0,90.0,0.22,0,0,5.12,0.0,7
Illia Zabarnyi,Bournemouth,Wolverhampton,2024-04-24,False,DC,90,0,0.0,0,0.07,7,0,1,3.0,1,1,0,0.54,True,2.2,0.0,90.0,0.25,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Arsenal,2024-05-04,False,DC,90,0,0.0,0,0.0,1,0,0,2.5,0,0,3,3.98,True,3.2,0.0,90.0,0.24,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Brentford,2024-05-11,True,DC,90,0,0.0,0,0.0,1,0,0,1.3,0,0,2,1.44,True,2.0,0.0,90.0,0.23,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Chelsea,2024-05-19,False,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,0.99,True,2.0,0.0,90.0,0.23,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Brentford,2023-09-02,False,DC,90,0,0.0,0,0.0,1,0,0,1.9,0,0,2,3.29,True,2.0,0.0,90.0,0.22,0,0,5.12,0.0,6
Illia Zabarnyi,Bournemouth,Chelsea,2023-09-17,True,DC,90,0,0.0,0,0.0,6,0,0,1.0,0,1,0,1.71,True,2.2,0.0,90.0,0.24,0,0,5.12,0.0,0
Illia Zabarnyi,Bournemouth,Brighton,2023-09-24,False,DC,90,0,0.06,0,0.0,0,1,0,2.1,0,0,3,1.87,True,2.0,0.0,90.0,0.24,0,0,5.12,0.0,0
Illia Zabarnyi,Bournemouth,Arsenal,2023-09-30,True,DC,90,0,0.0,0,0.0,0,0,0,2.2,0,0,4,3.47,True,1.8,0.01,90.0,0.23,0,0,5.12,0.0,1
Illia Zabarnyi,Bournemouth,Everton,2023-10-07,False,DC,90,0,0.47,0,0.0,1,1,0,2.3,0,0,3,2.71,True,1.6,0.01,90.0,0.22,0,0,5.12,0.0,0
Illia Zabarnyi,Bournemouth,Wolverhampton,2023-10-21,True,DC,90,0,0.0,0,0.0,0,0,0,1.2,0,0,2,2.06,True,1.6,0.1,90.0,0.22,0,0,5.12,0.0,
