name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Joël Veltman,Brighton,Luton,2023-08-12,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,1.04,False,0.0,0.0,11.0,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,True,Fulham,0.36
Joël Veltman,Brighton,Fulham,2023-10-29,True,Sub,19,0.0,0.02,0.0,0.0,1,1.0,0.0,1.9,0,0,0,0.3,False,1.0,0.0,15.0,0.0,1.34,1.03,16.4,0.42,2.0,Brighton,False,Everton,-2.97
Joël Veltman,Brighton,Everton,2023-11-04,False,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,0.71,True,1.0,0.01,40.0,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,True,Sheffield,
Joël Veltman,Brighton,Sheffield,2023-11-12,True,Sub,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.32,False,1.33,0.01,34.75,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,False,Nottingham Forest,3.35
Joël Veltman,Brighton,Nottingham Forest,2023-11-25,False,DR,90,0.0,0.07,0.0,0.0,1,1.0,0.0,2.7,0,0,2,1.69,True,1.25,0.0,45.8,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,False,Chelsea,-1.77
Joël Veltman,Brighton,Chelsea,2023-12-03,False,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,3,1.93,True,1.2,0.02,53.17,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,True,Brentford,-2.16
Joël Veltman,Brighton,Brentford,2023-12-06,True,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.11,False,1.2,0.02,48.0,0.0,1.34,1.03,16.4,0.42,0.0,Brighton,True,Burnley,4.68
Joël Veltman,Brighton,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.01,42.0,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,False,Arsenal,-3.23
Joël Veltman,Brighton,Arsenal,2023-12-17,False,DR,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.45,True,0.8,0.01,40.22,0.0,1.34,1.03,16.4,0.42,0.0,Brighton,False,Crystal Palace,0.25
Joël Veltman,Brighton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.01,36.2,0.0,1.34,1.03,16.4,0.42,0.0,Brighton,True,Tottenham,2.15
Joël Veltman,Brighton,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,32.91,0.0,1.34,1.03,16.4,0.42,1.0,Brighton,False,Wolverhampton,-2.92
Joël Veltman,Brighton,Wolverhampton,2023-08-19,False,Sub,33,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,1,1.15,False,0.4,0.0,32.92,0.0,1.34,1.03,16.4,0.42,0.0,Brighton,False,West Ham,-1.66
Joël Veltman,Brighton,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,30.38,0.0,1.34,1.03,16.4,0.42,0.0,Brighton,True,Wolverhampton,-2.74
