name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nathan Aké,Man City,Burnley,2023-08-11,False,DC,78,0.0,0.11,0.0,0.0,7,1.0,0.0,2.6,1,1,0,0.23,True,0.0,0.0,78.0,1.0,1.34,1.08,10.75,0.45,0.0,Man City,False,Manchester United,0.81,
Nathan Aké,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,7.0,0.11,39.0,1.0,1.34,1.08,10.75,0.45,9.0,Man City,True,Bournemouth,-2.34,1.22
Nathan Aké,Man City,Bournemouth,2023-11-04,True,DC,90,1.0,0.14,0.0,0.11,9,1.0,2.0,11.0,1,0,1,0.77,True,3.5,0.05,56.0,0.5,1.34,1.08,10.75,0.45,0.0,Man City,False,Chelsea,-2.15,-0.85
Nathan Aké,Man City,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,5.33,0.08,42.0,0.5,1.34,1.08,10.75,0.45,7.0,Man City,True,Liverpool,-1.11,0.18
Nathan Aké,Man City,Liverpool,2023-11-25,True,DC,90,0.0,0.0,1.0,0.32,7,0.0,1.0,4.9,2,0,1,0.56,True,4.0,0.06,51.6,0.33,1.34,1.08,10.75,0.45,1.0,Man City,True,Tottenham,2.78,0.69
Nathan Aké,Man City,Tottenham,2023-12-03,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,0.11,False,4.6,0.25,43.5,0.33,1.34,1.08,10.75,0.45,0.0,Man City,False,Aston Villa,0.45,
Nathan Aké,Man City,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.4,0.23,37.29,0.33,1.34,1.08,10.75,0.45,2.0,Man City,False,Luton,,
Nathan Aké,Man City,Luton,2023-12-10,False,DC,90,0.0,0.0,0.0,0.45,2,0.0,1.0,4.2,0,0,1,0.33,True,3.4,0.23,43.88,0.25,1.34,1.08,10.75,0.45,1.0,Man City,True,Crystal Palace,2.59,
Nathan Aké,Man City,Crystal Palace,2023-12-16,True,DC,90,0.0,0.08,0.0,0.12,1,3.0,1.0,4.7,0,0,2,1.82,True,2.0,0.2,49.0,0.2,1.34,1.08,10.75,0.45,5.0,Man City,False,Everton,-1.97,-0.24
Nathan Aké,Man City,Everton,2023-12-27,False,DL,90,0.0,0.11,0.0,0.0,5,1.0,0.0,2.3,0,0,1,1.01,True,2.2,0.22,53.1,0.17,1.34,1.08,10.75,0.45,0.0,Man City,True,Newcastle United,-3.63,
