name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Antonee Robinson,Fulham,Bournemouth,2023-12-26,False,DL,82,0,0.02,0,0.16,1,1,2,6.4,0,0,2,1.76,True,3.6,0.29,85.27,0.27,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Brentford,2023-08-19,True,DL,90,0,0.0,0,0.0,1,0,0,1.1,0,0,3,3.8,True,3.0,0.08,85.67,0.25,0.05,1.02,36.74,0.26,2
Antonee Robinson,Fulham,Arsenal,2023-12-31,True,DL,90,0,0.0,0,0.14,2,0,2,5.1,0,0,1,1.64,True,2.0,0.08,86.0,0.23,0.05,1.02,36.74,0.26,2
Antonee Robinson,Fulham,Chelsea,2024-01-13,False,DL,90,0,0.0,0,0.11,2,0,2,5.4,0,0,1,2.19,True,1.2,0.08,86.29,0.21,0.05,1.02,36.74,0.26,6
Antonee Robinson,Fulham,Everton,2024-01-30,True,DL,90,0,0.01,0,0.07,6,1,1,4.7,0,1,0,2.15,True,1.4,0.08,86.53,0.27,0.05,1.02,36.74,0.26,5
Antonee Robinson,Fulham,Burnley,2024-02-03,False,DL,90,0,0.0,1,0.27,5,0,2,6.7,1,0,2,1.68,True,2.4,0.01,86.75,0.25,0.05,1.02,36.74,0.26,2
Antonee Robinson,Fulham,Bournemouth,2024-02-10,True,DL,90,0,0.12,0,0.02,2,1,1,8.8,0,0,1,1.84,True,3.2,0.2,86.94,0.24,0.05,1.02,36.74,0.26,5
Antonee Robinson,Fulham,Aston Villa,2024-02-17,True,DL,90,0,0.0,1,0.3,5,0,2,6.6,1,0,2,1.65,True,3.4,0.23,87.11,0.22,0.05,1.02,36.74,0.26,2
Antonee Robinson,Fulham,Manchester United,2024-02-24,False,DL,90,0,0.0,0,0.0,2,0,0,3.1,0,0,1,1.67,True,4.0,0.43,87.26,0.21,0.05,1.02,36.74,0.26,6
Antonee Robinson,Fulham,Brighton,2024-03-02,True,DL,90,0,0.0,0,0.0,6,0,0,1.7,0,1,0,1.17,True,4.0,0.43,87.4,0.25,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Wolverhampton,2024-03-09,False,DL,90,0,0.0,0,0.0,1,0,0,2.5,0,0,2,0.83,True,4.0,0.42,87.52,0.24,0.05,1.02,36.74,0.26,11
Antonee Robinson,Fulham,Tottenham,2024-03-16,True,DL,90,0,0.0,1,0.28,11,0,1,6.3,2,1,0,2.37,True,3.2,0.22,87.64,0.27,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Arsenal,2023-08-26,False,DL,90,0,0.0,0,0.43,1,0,1,3.4,0,0,2,3.25,True,5.0,0.4,87.74,0.26,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Sheffield,2024-03-30,False,DL,90,0,0.02,0,0.14,1,2,1,5.9,0,0,3,1.87,True,4.2,0.2,87.83,0.25,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Nottingham Forest,2024-04-02,False,DL,90,0,0.0,0,0.03,1,0,1,4.4,0,0,3,1.51,True,4.0,0.2,87.92,0.24,0.05,1.02,36.74,0.26,2
Antonee Robinson,Fulham,Newcastle United,2024-04-06,True,DL,90,0,0.08,0,0.1,2,1,1,6.7,0,0,1,0.59,True,3.0,0.2,88.0,0.23,0.05,1.02,36.74,0.26,6
Antonee Robinson,Fulham,West Ham,2024-04-14,False,DL,90,0,0.0,0,0.07,6,0,1,4.1,0,1,0,0.93,True,3.2,0.22,88.07,0.26,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Liverpool,2024-04-21,True,DL,90,0,0.01,0,0.06,1,1,1,3.8,0,0,3,1.02,True,2.2,0.02,88.14,0.25,0.05,1.02,36.74,0.26,2
Antonee Robinson,Fulham,Crystal Palace,2024-04-27,True,DL,90,0,0.0,0,0.0,2,0,0,2.7,0,0,1,1.01,True,2.2,0.02,88.21,0.24,0.05,1.02,36.74,0.26,7
Antonee Robinson,Fulham,Brentford,2024-05-04,False,DL,90,0,0.06,0,0.0,7,2,0,3.4,1,1,0,0.63,True,2.4,0.02,88.27,0.27,0.05,1.02,36.74,0.26,-1
Antonee Robinson,Fulham,Manchester City,2024-05-11,True,DL,90,0,0.0,0,0.0,-1,0,0,2.0,0,0,4,3.25,True,3.6,0.03,88.32,0.26,0.05,1.02,36.74,0.26,0
Antonee Robinson,Fulham,Luton,2024-05-19,False,DL,78,0,0.0,0,0.0,0,0,0,2.3,0,0,2,1.73,True,3.0,0.02,88.0,0.25,0.05,1.02,36.74,0.26,-1
Antonee Robinson,Fulham,Manchester City,2023-09-02,False,DL,90,0,0.0,0,0.0,-1,0,0,0.9,0,0,5,2.26,True,1.8,0.02,88.06,0.24,0.05,1.02,36.74,0.26,7
Antonee Robinson,Fulham,Crystal Palace,2023-09-23,False,DL,90,0,0.0,0,0.13,7,0,2,4.9,1,1,0,0.3,True,1.4,0.01,88.12,0.26,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Chelsea,2023-10-02,True,DL,90,0,0.0,0,0.05,1,0,1,3.9,0,0,2,1.73,True,2.4,0.01,88.17,0.26,0.05,1.02,36.74,0.26,0
Antonee Robinson,Fulham,Sheffield,2023-10-07,True,DL,90,0,0.03,0,0.12,0,1,1,3.7,0,0,1,0.57,True,1.2,0.0,88.22,0.25,0.05,1.02,36.74,0.26,1
Antonee Robinson,Fulham,Tottenham,2023-10-23,False,DL,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,1.51,True,1.4,0.01,88.27,0.24,0.05,1.02,36.74,0.26,
