name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Reece Burke,Luton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Aston Villa,2.92
Reece Burke,Luton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Liverpool,-1.04
Reece Burke,Luton,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Manchester United,2.04
Reece Burke,Luton,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Crystal Palace,-1.47
Reece Burke,Luton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Brentford,2.56
Reece Burke,Luton,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Arsenal,0.1
Reece Burke,Luton,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Manchester City,1.95
Reece Burke,Luton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Newcastle United,-2.86
Reece Burke,Luton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Sheffield,0.36
Reece Burke,Luton,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Chelsea,-0.03
Reece Burke,Luton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Burnley,2.22
Reece Burke,Luton,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,6.0,Luton,True,Brighton,-7.25
Reece Burke,Luton,Brighton,2024-01-30,True,DC,90,0.0,0.02,0.0,0.0,6,1.0,0.0,1.7,0,1,0,0.88,True,0.0,0.0,6.92,1.0,0,0,0,0,1.0,Luton,False,Newcastle United,-1.12
Reece Burke,Luton,Newcastle United,2024-02-03,False,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.19,False,1.2,0.0,7.21,1.0,0,0,0,0,1.0,Luton,True,Sheffield,3.77
Reece Burke,Luton,Sheffield,2024-02-10,True,DC,67,0.0,0.08,0.0,0.0,1,3.0,0.0,2.8,0,0,2,1.7,True,1.4,0.0,11.2,0.5,0,0,0,0,0.0,Luton,True,Manchester United,2.85
Reece Burke,Luton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.02,10.5,0.5,0,0,0,0,0.0,Luton,False,Liverpool,3.7
Reece Burke,Luton,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.02,9.88,0.5,0,0,0,0,3.0,Luton,True,Aston Villa,0.15
Reece Burke,Luton,Aston Villa,2024-03-02,True,DC,90,0.0,1.35,1.0,0.79,3,2.0,1.0,8.7,0,0,3,1.83,True,1.6,0.02,14.33,0.33,0,0,0,0,1.0,Luton,False,Crystal Palace,0.7
Reece Burke,Luton,Crystal Palace,2024-03-09,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.0,0,0,1,2.59,True,1.0,0.49,18.32,0.25,0,0,0,0,0.0,Luton,False,Bournemouth,-0.31
Reece Burke,Luton,Bournemouth,2024-03-13,False,DC,90,0.0,0.06,0.0,0.0,0,1.0,0.0,3.5,0,0,4,2.66,True,1.0,0.49,21.9,0.2,0,0,0,0,7.0,Luton,True,Nottingham Forest,1.07
