name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Luke Thomas,Sheffield Utd,Arsenal,2023-10-28,False,DL,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1,0,0,5,2.78,True,0.0,0.0,90.0,0.0,0.09,0.6,18.8,0.18,2.0,Sheffield Utd,True,Wolverhampton,
Luke Thomas,Sheffield Utd,Wolverhampton,2023-11-04,True,ML,90,0.0,0.0,0.0,0.03,2,0.0,1.0,2.9,0,0,1,1.33,True,0.0,0.0,90.0,0.0,0.09,0.6,18.8,0.18,2.0,Sheffield Utd,False,Brighton,
Luke Thomas,Sheffield Utd,Brighton,2023-11-12,False,DML,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.7,0,0,1,1.54,True,1.0,0.0,90.0,0.0,0.09,0.6,18.8,0.18,0.0,Sheffield Utd,True,Bournemouth,
Luke Thomas,Sheffield Utd,Bournemouth,2023-11-25,True,DML,65,0.0,0.04,0.0,0.0,0,1.0,0.0,1.4,0,0,3,2.24,True,1.33,0.01,83.75,0.0,0.09,0.6,18.8,0.18,-1.0,Sheffield Utd,False,Burnley,
Luke Thomas,Sheffield Utd,Burnley,2023-12-02,False,DML,45,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.7,0,0,2,0.7,True,1.0,0.02,76.0,0.0,0.09,0.6,18.8,0.18,0.0,Sheffield Utd,True,Liverpool,
Luke Thomas,Sheffield Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,63.33,0.0,0.09,0.6,18.8,0.18,0.0,Sheffield Utd,True,Brentford,
Luke Thomas,Sheffield Utd,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,54.29,0.0,0.09,0.6,18.8,0.18,0.0,Sheffield Utd,False,Chelsea,
Luke Thomas,Sheffield Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,47.5,0.0,0.09,0.6,18.8,0.18,0.0,Sheffield Utd,False,Aston Villa,
Luke Thomas,Sheffield Utd,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.01,42.22,0.0,0.09,0.6,18.8,0.18,0.0,Sheffield Utd,True,Luton,
Luke Thomas,Sheffield Utd,Luton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,38.0,0.0,0.09,0.6,18.8,0.18,1.0,Sheffield Utd,False,Manchester City,
