name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Dan Burn,Newcastle,Aston Villa,2023-08-12,True,DL,90,0.0,0.12,0.0,0.0,2,1.0,0.0,3.2,0,0,1,1.9,True,0.0,0.0,90.0,0.0,2.26,2.01,23.93,0.4,0.0,Newcastle,False,Wolverhampton,1.1
Dan Burn,Newcastle,Wolverhampton,2023-10-28,False,DL,90,0.0,0.02,0.0,0.0,0,1.0,0.0,3.4,0,0,2,0.98,True,2.0,0.12,90.0,0.0,2.26,2.01,23.93,0.4,1.0,Newcastle,True,Arsenal,0.14
Dan Burn,Newcastle,Arsenal,2023-11-04,True,DL,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,0,0.37,True,1.0,0.07,75.0,0.0,2.26,2.01,23.93,0.4,0.0,Newcastle,False,Bournemouth,1.71
Dan Burn,Newcastle,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.04,56.25,0.0,2.26,2.01,23.93,0.4,0.0,Newcastle,True,Chelsea,0.4
Dan Burn,Newcastle,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.75,0.03,45.0,0.0,2.26,2.01,23.93,0.4,0.0,Newcastle,True,Manchester United,-2.03
Dan Burn,Newcastle,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.03,37.5,0.0,2.26,2.01,23.93,0.4,0.0,Newcastle,False,Everton,0.0
Dan Burn,Newcastle,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,32.14,0.0,2.26,2.01,23.93,0.4,0.0,Newcastle,False,Tottenham,2.46
Dan Burn,Newcastle,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,28.12,0.0,2.26,2.01,23.93,0.4,14.0,Newcastle,True,Fulham,-0.08
Dan Burn,Newcastle,Fulham,2023-12-16,True,DL,83,1.0,1.55,0.0,0.0,14,2.0,0.0,11.9,2,1,0,0.2,True,0.0,0.0,34.22,0.33,2.26,2.01,23.93,0.4,2.0,Newcastle,False,Luton,
Dan Burn,Newcastle,Luton,2023-12-23,False,DL,84,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1,1.79,True,2.8,0.31,39.2,0.25,2.26,2.01,23.93,0.4,0.0,Newcastle,True,Nottingham Forest,-0.46
Dan Burn,Newcastle,Nottingham Forest,2023-12-26,True,DL,54,0.0,0.05,0.0,0.0,0,1.0,0.0,1.5,0,0,2,2.45,True,3.2,0.31,40.55,0.25,2.26,2.01,23.93,0.4,2.0,Newcastle,False,Manchester City,3.85
Dan Burn,Newcastle,Manchester City,2023-08-19,False,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,1.09,True,3.2,0.32,44.67,0.2,2.26,2.01,23.93,0.4,1.0,Newcastle,False,Liverpool,0.9
Dan Burn,Newcastle,Liverpool,2024-01-01,False,DL,81,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,3,6.05,True,3.6,0.32,47.46,0.17,2.26,2.01,23.93,0.4,4.0,Newcastle,True,Manchester City,4.58
