name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Calvin Bassey,Fulham,Brighton,2023-10-29,False,DC,90,0,0.0,0,0.0,2,0,0,2.6,0,0,1,1.32,True,0.0,0.0,90.0,0.0,0,0,0,0,2
Calvin Bassey,Fulham,Manchester United,2023-11-04,True,DC,90,0,0.06,0,0.0,2,1,0,2.3,0,0,1,0.69,True,2.0,0.0,90.0,0.0,0,0,0,0,1
Calvin Bassey,Fulham,Aston Villa,2023-11-12,False,DC,90,0,0.0,0,0.0,1,0,0,2.2,0,0,3,3.08,True,2.0,0.03,90.0,0.0,0,0,0,0,1
Calvin Bassey,Fulham,Wolverhampton,2023-11-27,True,DC,90,0,0.0,0,0.0,1,0,0,1.2,0,0,2,1.41,True,1.67,0.02,90.0,0.0,0,0,0,0,0
Calvin Bassey,Fulham,Liverpool,2023-12-03,False,DC,90,0,0.0,0,0.0,0,0,0,1.5,0,0,4,2.22,True,1.5,0.02,90.0,0.0,0,0,0,0,6
Calvin Bassey,Fulham,Nottingham Forest,2023-12-06,True,DC,90,0,0.0,0,0.0,6,0,0,1.7,0,1,0,0.29,True,1.2,0.01,90.0,0.17,0,0,0,0,6
Calvin Bassey,Fulham,West Ham,2023-12-10,True,DC,90,0,0.0,0,0.0,6,0,0,2.0,0,1,0,1.39,True,2.0,0.01,90.0,0.29,0,0,0,0,0
Calvin Bassey,Fulham,Burnley,2023-12-23,True,DC,90,0,0.0,0,0.07,0,0,1,1.9,0,0,2,0.41,True,2.8,0.0,90.0,0.25,0,0,0,0,1
Calvin Bassey,Fulham,Bournemouth,2023-12-26,False,DC,90,0,0.0,0,0.04,1,0,1,4.3,0,0,3,1.82,True,2.6,0.0,90.0,0.22,0,0,0,0,1
Calvin Bassey,Fulham,Brentford,2023-08-19,True,Sub,23,0,0.0,0,0.0,1,0,0,0.4,0,0,1,1.87,False,2.6,0.0,83.3,0.22,0,0,0,0,1
Calvin Bassey,Fulham,Arsenal,2023-12-31,True,DC,90,0,0.0,0,0.0,1,0,0,2.3,0,0,1,1.64,True,2.8,0.0,83.91,0.2,0,0,0,0,1
Calvin Bassey,Fulham,Aston Villa,2024-02-17,True,Sub,14,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.0,False,1.8,0.0,78.08,0.2,0,0,0,0,10
Calvin Bassey,Fulham,Manchester United,2024-02-24,False,DC,90,1,0.15,0,0.0,10,2,0,6.7,2,0,1,1.67,True,0.8,0.0,79.0,0.18,0,0,0,0,6
Calvin Bassey,Fulham,Brighton,2024-03-02,True,DC,90,0,0.0,0,0.0,6,0,0,1.0,0,1,0,1.17,True,2.8,0.03,79.79,0.25,0,0,0,0,2
Calvin Bassey,Fulham,Wolverhampton,2024-03-09,False,DC,90,0,0.0,0,0.0,2,0,0,2.6,1,0,2,0.83,True,3.8,0.03,80.47,0.23,0,0,0,0,6
Calvin Bassey,Fulham,Tottenham,2024-03-16,True,DC,90,0,0.13,0,0.0,6,1,0,1.7,0,1,0,2.37,True,4.0,0.03,81.06,0.29,0,0,0,0,-2
Calvin Bassey,Fulham,Arsenal,2023-08-26,False,DC,82,0,0.0,0,0.0,-2,0,0,0.7,0,0,2,3.92,True,5.0,0.06,81.12,0.27,0,0,0,0,0
Calvin Bassey,Fulham,Sheffield,2024-03-30,False,DC,90,0,0.02,0,0.0,0,1,0,2.4,0,0,3,1.87,True,4.4,0.06,81.61,0.25,0,0,0,0,1
Calvin Bassey,Fulham,Nottingham Forest,2024-04-02,False,DC,90,0,0.0,0,0.0,1,0,0,3.3,0,0,3,1.51,True,2.4,0.03,82.05,0.24,0,0,0,0,2
Calvin Bassey,Fulham,Newcastle United,2024-04-06,True,DC,90,0,0.0,0,0.0,2,0,0,1.5,0,0,1,0.59,True,1.4,0.03,82.45,0.22,0,0,0,0,7
Calvin Bassey,Fulham,West Ham,2024-04-14,False,DC,90,0,0.0,0,0.0,7,0,0,2.9,1,1,0,0.93,True,1.4,0.03,82.81,0.26,0,0,0,0,1
Calvin Bassey,Fulham,Liverpool,2024-04-21,True,DC,90,0,0.0,0,0.0,1,0,0,1.1,0,0,3,1.02,True,1.6,0.0,83.14,0.25,0,0,0,0,2
Calvin Bassey,Fulham,Crystal Palace,2024-04-27,True,DC,90,0,0.0,0,0.0,2,0,0,1.5,0,0,1,1.01,True,2.2,0.0,83.43,0.24,0,0,0,0,5
Calvin Bassey,Fulham,Brentford,2024-05-04,False,DC,90,0,0.0,0,0.0,5,0,0,2.3,0,1,0,0.63,True,2.6,0.0,83.71,0.27,0,0,0,0,0
Calvin Bassey,Fulham,Manchester City,2024-05-11,True,DC,90,0,0.0,0,0.0,0,0,0,1.3,0,0,4,3.25,True,3.4,0.0,83.96,0.26,0,0,0,0,1
Calvin Bassey,Fulham,Luton,2024-05-19,False,DC,90,0,0.0,0,0.0,1,0,0,0.7,0,0,2,2.11,True,3.0,0.0,84.19,0.25,0,0,0,0,1
Calvin Bassey,Fulham,Luton,2023-09-16,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.28,False,1.8,0.0,81.11,0.25,0,0,0,0,1
Calvin Bassey,Fulham,Sheffield,2023-10-07,True,Sub,19,0,0.0,0,0.0,1,0,0,0.8,0,0,0,0.02,False,1.8,0.0,78.89,0.25,0,0,0,0,1
Calvin Bassey,Fulham,Tottenham,2023-10-23,False,DC,90,0,0.0,0,0.0,1,0,0,1.8,0,0,2,1.51,True,1.6,0.0,79.28,0.24,0,0,0,0,
