name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kieran Trippier,Newcastle,Aston Villa,2023-08-12,True,DR,90,0.0,0.0,0.0,0.42,2,0.0,4.0,7.5,0,0,1,1.9,True,0.0,0.0,90.0,0.0,0.89,13.47,25.09,0.42,0.0,Newcastle,False,Wolverhampton,1.1,-0.52
Kieran Trippier,Newcastle,Wolverhampton,2023-10-28,False,DR,90,0.0,0.0,0.0,0.28,0,0.0,2.0,5.6,0,0,2,0.98,True,2.0,0.0,90.0,0.0,0.89,13.47,25.09,0.42,9.0,Newcastle,True,Arsenal,0.14,-0.11
Kieran Trippier,Newcastle,Arsenal,2023-11-04,True,DR,90,0.0,0.0,0.0,0.06,9,0.0,1.0,3.9,3,1,0,0.56,True,1.0,0.0,90.0,0.33,0.89,13.47,25.09,0.42,1.0,Newcastle,False,Bournemouth,1.71,0.19
Kieran Trippier,Newcastle,Bournemouth,2023-11-11,False,DR,90,0.0,0.0,0.0,0.02,1,0.0,1.0,2.9,0,0,2,2.49,True,3.67,0.0,90.0,0.25,0.89,13.47,25.09,0.42,1.0,Newcastle,True,Chelsea,0.4,-0.25
Kieran Trippier,Newcastle,Chelsea,2023-11-25,True,DR,90,0.0,0.06,0.0,0.46,1,1.0,2.0,6.7,0,0,1,0.58,True,3.0,0.0,90.0,0.2,0.89,13.47,25.09,0.42,12.0,Newcastle,True,Manchester United,-2.03,
Kieran Trippier,Newcastle,Manchester United,2023-12-02,True,DR,90,0.0,0.07,1.0,1.08,12,2.0,6.0,12.4,3,1,0,0.36,True,2.6,0.01,90.0,0.33,0.89,13.47,25.09,0.42,1.0,Newcastle,False,Everton,0.0,-0.24
Kieran Trippier,Newcastle,Everton,2023-12-07,False,DR,90,0.0,0.06,0.0,0.14,1,1.0,2.0,6.2,0,0,3,3.23,True,4.6,0.23,90.0,0.29,0.89,13.47,25.09,0.42,-1.0,Newcastle,False,Tottenham,2.46,-0.36
Kieran Trippier,Newcastle,Tottenham,2023-12-10,False,DR,85,0.0,0.0,0.0,0.18,-1,0.0,2.0,5.6,0,0,4,3.26,True,4.8,0.24,89.38,0.25,0.89,13.47,25.09,0.42,0.0,Newcastle,True,Fulham,-0.08,-0.13
Kieran Trippier,Newcastle,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.8,0.24,79.44,0.25,0.89,13.47,25.09,0.42,2.0,Newcastle,False,Luton,,
Kieran Trippier,Newcastle,Luton,2023-12-23,False,DR,90,0.0,0.0,0.0,0.3,2,0.0,5.0,14.0,0,0,1,1.88,True,2.6,0.24,80.5,0.22,0.89,13.47,25.09,0.42,1.0,Newcastle,True,Nottingham Forest,-0.46,
Kieran Trippier,Newcastle,Nottingham Forest,2023-12-26,True,DR,90,0.0,0.0,0.0,0.2,1,0.0,2.0,6.5,0,0,3,3.46,True,2.8,0.23,81.36,0.2,0.89,13.47,25.09,0.42,2.0,Newcastle,False,Manchester City,3.85,
Kieran Trippier,Newcastle,Manchester City,2023-08-19,False,DR,90,0.0,0.0,0.0,0.03,2,0.0,1.0,4.9,0,0,1,1.09,True,0.6,0.01,82.08,0.18,0.89,13.47,25.09,0.42,0.0,Newcastle,False,Liverpool,0.9,-1.01
Kieran Trippier,Newcastle,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,75.77,0.18,0.89,13.47,25.09,0.42,1.0,Newcastle,True,Manchester City,4.58,
Kieran Trippier,Newcastle,Manchester City,2024-01-13,True,DR,90,0.0,0.0,0.0,0.14,1,0.0,2.0,5.7,0,0,3,2.84,True,1.0,0.0,76.79,0.17,0.89,13.47,25.09,0.42,7.0,Newcastle,False,Aston Villa,4.29,
Kieran Trippier,Newcastle,Aston Villa,2024-01-30,False,DR,90,0.0,0.0,1.0,0.57,7,0.0,4.0,9.9,2,0,1,1.44,True,1.2,0.0,77.67,0.15,0.89,13.47,25.09,0.42,9.0,Newcastle,True,Luton,,
Kieran Trippier,Newcastle,Luton,2024-02-03,True,DR,90,1.0,0.34,1.0,0.32,9,1.0,2.0,10.8,0,0,4,2.27,True,2.2,0.2,78.44,0.14,0.89,13.47,25.09,0.42,4.0,Newcastle,False,Nottingham Forest,-0.04,
Kieran Trippier,Newcastle,Nottingham Forest,2024-02-10,False,DR,90,0.0,0.0,1.0,0.29,4,0.0,1.0,5.9,0,0,2,1.5,True,3.8,0.47,79.12,0.13,0.89,13.47,25.09,0.42,1.0,Newcastle,True,Bournemouth,2.6,1.22
Kieran Trippier,Newcastle,Bournemouth,2024-02-17,True,DR,90,0.0,0.0,0.0,0.19,1,0.0,2.0,5.7,0,0,2,2.59,True,4.2,0.67,79.72,0.12,0.89,13.47,25.09,0.42,0.0,Newcastle,False,Arsenal,0.96,-0.48
