name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Axel Disasi,Chelsea,Liverpool,2023-08-13,True,DC,90,1.0,0.67,0.0,0.0,11,2.0,0.0,0.0,3,0,1,1.28,True,0.0,0.0,90.0,0.0,0,0,0,0,2.0,Chelsea,True,Brentford,4.46,0.79
Axel Disasi,Chelsea,Brentford,2023-10-28,True,DR,66,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,0.53,True,11.0,0.67,78.0,0.0,0,0,0,0,2.0,Chelsea,False,Tottenham,0.52,-0.36
Axel Disasi,Chelsea,Tottenham,2023-11-06,False,DC,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.4,0,0,1,0.94,True,6.5,0.34,82.0,0.0,0,0,0,0,0.0,Chelsea,True,Manchester City,0.82,-0.96
Axel Disasi,Chelsea,Manchester City,2023-11-12,True,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.4,0,0,4,2.9,True,5.0,0.23,84.0,0.0,0,0,0,0,0.0,Chelsea,False,Newcastle United,-0.48,-0.41
Axel Disasi,Chelsea,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.75,0.17,67.2,0.0,0,0,0,0,1.0,Chelsea,True,Brighton,0.38,-0.66
Axel Disasi,Chelsea,Brighton,2023-12-03,True,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,2,1.02,True,3.0,0.14,71.0,0.0,0,0,0,0,1.0,Chelsea,False,Manchester United,1.57,-0.63
Axel Disasi,Chelsea,Manchester United,2023-12-06,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,2,4.07,True,1.0,0.0,73.71,0.0,0,0,0,0,1.0,Chelsea,False,Everton,-0.36,-0.24
Axel Disasi,Chelsea,Everton,2023-12-10,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,2,1.08,True,0.8,0.0,75.75,0.0,0,0,0,0,6.0,Chelsea,True,Sheffield,,0.68
Axel Disasi,Chelsea,Sheffield,2023-12-16,True,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.6,0,1,0,0.37,True,0.6,0.0,77.33,0.12,0,0,0,0,2.0,Chelsea,False,Wolverhampton,1.13,-0.52
Axel Disasi,Chelsea,Wolverhampton,2023-12-24,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,1,0,2,1.31,True,1.8,0.0,78.6,0.11,0,0,0,0,2.0,Chelsea,True,Crystal Palace,-1.42,0.88
