name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Diego Carlos Santos Silva,Aston Villa,Newcastle United,2023-08-12,False,Sub,26,0.0,0.03,0.0,0.0,0,1.0,0.0,4.7,0,0,2,1.64,False,0.0,0.0,26.0,0.0,0.74,0.03,0.0,0.0,1.0,Aston Villa,True,Luton,-1.34
Diego Carlos Santos Silva,Aston Villa,Luton,2023-10-29,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.37,False,0.0,0.03,18.5,0.0,0.74,0.03,0.0,0.0,1.0,Aston Villa,False,Nottingham Forest,3.75
Diego Carlos Santos Silva,Aston Villa,Nottingham Forest,2023-11-05,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,False,0.5,0.02,16.33,0.0,0.74,0.03,0.0,0.0,0.0,Aston Villa,True,Fulham,-2.12
Diego Carlos Santos Silva,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.67,0.01,12.25,0.0,0.74,0.03,0.0,0.0,2.0,Aston Villa,False,Tottenham,-1.04
Diego Carlos Santos Silva,Aston Villa,Tottenham,2023-11-26,False,DC,90,0.0,0.1,0.0,0.0,2,1.0,0.0,1.9,0,0,1,2.32,True,0.5,0.01,27.8,0.0,0.74,0.03,0.0,0.0,1.0,Aston Villa,False,Bournemouth,2.75
Diego Carlos Santos Silva,Aston Villa,Bournemouth,2023-12-03,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,2.02,True,0.8,0.03,38.17,0.0,0.74,0.03,0.0,0.0,6.0,Aston Villa,True,Manchester City,-0.81
Diego Carlos Santos Silva,Aston Villa,Manchester City,2023-12-06,True,DC,90,0.0,0.0,0.0,0.02,6,0.0,1.0,2.0,0,1,0,0.83,True,1.0,0.02,45.57,0.33,0.74,0.03,0.0,0.0,6.0,Aston Villa,True,Arsenal,0.99
Diego Carlos Santos Silva,Aston Villa,Arsenal,2023-12-09,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,1,1,0,1.36,True,2.0,0.02,51.12,0.5,0.74,0.03,0.0,0.0,2.0,Aston Villa,False,Brentford,-0.06
Diego Carlos Santos Silva,Aston Villa,Brentford,2023-12-17,False,DC,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.6,0,0,1,0.51,True,3.0,0.02,55.44,0.4,0.74,0.03,0.0,0.0,0.0,Aston Villa,True,Sheffield,1.17
Diego Carlos Santos Silva,Aston Villa,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.4,0.02,49.9,0.4,0.74,0.03,0.0,0.0,0.0,Aston Villa,False,Manchester United,0.18
Diego Carlos Santos Silva,Aston Villa,Manchester United,2023-12-26,False,DC,90,0.0,0.08,0.0,0.0,0,1.0,0.0,2.6,0,0,3,1.04,True,3.0,0.0,53.55,0.33,0.74,0.03,0.0,0.0,1.0,Aston Villa,True,Everton,-2.45
Diego Carlos Santos Silva,Aston Villa,Everton,2023-08-20,True,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,0,0.03,False,2.8,0.02,51.25,0.33,0.74,0.03,0.0,0.0,1.0,Aston Villa,True,Burnley,1.43
Diego Carlos Santos Silva,Aston Villa,Burnley,2023-12-30,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,2,0.98,True,1.8,0.02,54.23,0.29,0.74,0.03,0.0,0.0,5.0,Aston Villa,False,Everton,-1.12
Diego Carlos Santos Silva,Aston Villa,Everton,2024-01-14,False,DC,73,0.0,0.0,0.0,0.0,5,0.0,0.0,0.7,0,1,0,1.05,True,0.8,0.02,55.57,0.38,0.74,0.03,0.0,0.0,0.0,Aston Villa,True,Newcastle United,-1.18
Diego Carlos Santos Silva,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.4,0.02,51.87,0.38,0.74,0.03,0.0,0.0,6.0,Aston Villa,False,Sheffield,-4.41
Diego Carlos Santos Silva,Aston Villa,Sheffield,2024-02-03,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,1.26,True,1.4,0.02,54.25,0.44,0.74,0.03,0.0,0.0,1.0,Aston Villa,True,Manchester United,-0.48
Diego Carlos Santos Silva,Aston Villa,Manchester United,2024-02-11,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,1.8,True,2.6,0.0,56.35,0.4,0.74,0.03,0.0,0.0,0.0,Aston Villa,False,Fulham,1.52
Diego Carlos Santos Silva,Aston Villa,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.6,0.0,53.22,0.4,0.74,0.03,0.0,0.0,0.0,Aston Villa,True,Nottingham Forest,-1.71
