name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Michael Obafemi,Southampton,Everton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Watford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Norwich,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Leeds United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Brighton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Arsenal,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,West Ham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Manchester United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Tottenham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Brentford,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Manchester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Tottenham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Manchester United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Everton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Norwich,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Watford,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Leicester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Chelsea,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Arsenal,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Burnley,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Brighton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Brentford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Liverpool,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Leeds United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,West Ham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Manchester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Chelsea,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Leicester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Michael Obafemi,Southampton,Burnley,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
