name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Chris Wood,Burnley,Brighton,2021-08-14,True,FW,90,0.0,0.11,0.0,0.09,2,3.0,1.0,4.1,0,0.0,0.0,90.0
Chris Wood,Burnley,Brentford,2021-10-30,True,FW,90,1.0,0.7,0.0,0.0,6,5.0,0.0,11.3,0,2.0,0.11,90.0
Chris Wood,Burnley,Chelsea,2021-11-06,False,FW,60,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,4.0,0.4,80.0
Chris Wood,Burnley,Crystal Palace,2021-11-20,True,FW,79,1.0,0.06,0.0,0.0,6,1.0,0.0,4.8,0,3.33,0.27,79.75
Chris Wood,Burnley,Wolverhampton,2021-12-01,False,FW,58,0.0,0.07,0.0,0.02,1,1.0,1.0,1.7,0,4.0,0.22,75.4
Chris Wood,Burnley,Newcastle United,2021-12-04,False,FW,90,0.0,0.0,0.0,0.04,2,0.0,1.0,1.7,0,3.4,0.19,77.83
Chris Wood,Burnley,West Ham,2021-12-12,True,FW,59,0.0,0.08,0.0,0.0,1,1.0,0.0,0.8,0,3.4,0.17,75.14
Chris Wood,Burnley,Liverpool,2021-08-21,False,FW,74,0.0,0.07,0.0,0.0,2,1.0,0.0,4.0,0,2.4,0.04,75.0
Chris Wood,Burnley,Manchester United,2021-12-30,False,FW,90,0.0,0.38,0.0,0.08,2,3.0,1.0,5.8,0,2.4,0.06,76.67
Chris Wood,Burnley,Leicester City,2022-01-02,False,FW,83,0.0,0.69,0.0,0.0,2,2.0,0.0,4.3,0,1.6,0.12,77.3
Chris Wood,Newcastle,Watford,2022-01-15,True,FW,90,0.0,0.27,0.0,0.0,2,3.0,0.0,4.6,0,1.8,0.24,78.45
Chris Wood,Newcastle,Leicester City,2022-01-22,False,FW,90,0.0,0.18,0.0,0.15,2,3.0,2.0,7.7,0,1.8,0.3,79.42
Chris Wood,Newcastle,Everton,2022-02-08,True,FW,90,0.0,0.42,0.0,0.0,2,2.0,0.0,4.7,0,2.0,0.32,80.23
Chris Wood,Newcastle,Aston Villa,2022-02-13,True,FW,90,0.0,0.09,0.0,0.02,2,2.0,1.0,2.2,0,2.0,0.39,80.93
Chris Wood,Newcastle,West Ham,2022-02-19,False,FW,90,0.0,0.0,0.0,0.05,2,0.0,2.0,3.6,0,2.0,0.33,81.53
Chris Wood,Newcastle,Brentford,2022-02-26,False,FW,90,0.0,0.53,0.0,0.1,2,4.0,2.0,11.2,0,2.0,0.19,82.06
Chris Wood,Newcastle,Brighton,2022-03-05,True,FW,90,0.0,0.0,0.0,0.51,2,0.0,1.0,2.8,0,2.0,0.24,82.53
Chris Wood,Newcastle,Southampton,2022-03-10,False,FW,90,1.0,0.29,0.0,0.0,8,1.0,0.0,6.0,2,2.0,0.21,82.94
Chris Wood,Newcastle,Chelsea,2022-03-13,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,3.2,0.18,83.32
Chris Wood,Newcastle,Everton,2022-03-17,False,FW,90,0.0,0.15,0.0,0.07,2,2.0,1.0,4.3,0,3.2,0.16,83.65
Chris Wood,Burnley,Leicester City,2021-08-29,True,FW,90,1.0,1.34,0.0,0.08,9,3.0,3.0,13.7,3,3.2,0.19,83.95
Chris Wood,Newcastle,Tottenham,2022-04-03,False,FW,69,0.0,0.07,0.0,0.0,2,1.0,0.0,0.7,0,4.6,0.36,83.27
Chris Wood,Newcastle,Wolverhampton,2022-04-08,True,FW,90,1.0,0.76,0.0,0.08,9,1.0,1.0,6.7,3,4.6,0.37,83.57
Chris Wood,Newcastle,Leeds United,2022-04-17,True,FW,68,0.0,0.08,0.0,0.0,2,1.0,0.0,1.4,0,4.8,0.46,82.92
Chris Wood,Newcastle,Crystal Palace,2022-04-20,True,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,4.8,0.48,83.2
Chris Wood,Newcastle,Norwich,,False,,0,,,,,0,,,0.0,0,4.8,0.45,80.0
Chris Wood,Newcastle,Liverpool,2022-04-30,True,Sub,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,3.0,0.18,77.89
Chris Wood,Newcastle,Manchester City,2022-05-08,False,FW,67,0.0,0.4,0.0,0.0,2,1.0,0.0,2.1,0,2.8,0.17,77.5
Chris Wood,Newcastle,Arsenal,,True,,0,,,,,0,,,0.0,0,1.4,0.1,74.83
Chris Wood,Newcastle,Burnley,2022-05-22,False,Sub,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,0.08,72.93
Chris Wood,Burnley,Everton,2021-09-13,False,FW,85,0.0,0.54,0.0,0.0,2,3.0,0.0,5.3,0,0.8,0.08,73.32
Chris Wood,Burnley,Arsenal,2021-09-18,True,FW,81,0.0,0.04,0.0,0.07,2,1.0,1.0,1.9,0,1.2,0.19,73.56
Chris Wood,Burnley,Leeds United,2021-09-25,False,FW,90,0.0,0.09,0.0,0.0,2,1.0,0.0,2.9,0,1.4,0.2,74.06
Chris Wood,Burnley,Norwich,2021-10-02,True,FW,79,0.0,0.17,0.0,0.01,1,3.0,1.0,4.5,0,1.4,0.13,74.21
Chris Wood,Burnley,Manchester City,2021-10-16,False,FW,81,0.0,0.53,0.0,0.0,2,1.0,0.0,0.4,0,1.6,0.17,74.4
Chris Wood,Burnley,Southampton,2021-10-23,False,FW,90,0.0,0.11,0.0,0.0,2,1.0,0.0,2.2,0,1.8,0.27,74.83
