name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Joe Gelhardt,Leeds,Burnley,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Liverpool,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Newcastle United,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,West Ham,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Watford,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Southampton,2021-10-16,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Joe Gelhardt,Leeds,Wolverhampton,2021-10-23,True,27,0.0,0.4253960251808166,0.0,0.0279350243508815,4,3.0,1.0,7.1,0
Joe Gelhardt,Leeds,Norwich,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Leeds United,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Tottenham,2021-11-21,False,86,0.0,0.2358747571706771,0.0,0.0,1,4.0,0.0,7.0,0
Joe Gelhardt,Leeds,Brighton,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Crystal Palace,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Brentford,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Chelsea,2021-12-11,False,8,1.0,0.5255548357963562,0.0,0.0397463142871856,7,1.0,1.0,7.9,2
Joe Gelhardt,Leeds,Manchester City,2021-12-14,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0
Joe Gelhardt,Leeds,Arsenal,2021-12-18,True,90,0.0,0.0,0.0,0.0,4,0.0,0.0,0.4,0
Joe Gelhardt,Leeds,Burnley,2022-01-02,True,32,0.0,0.0805418640375137,1.0,0.4645478427410126,4,1.0,1.0,4.0,0
Joe Gelhardt,Leeds,West Ham,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Newcastle United,2022-01-22,True,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0
Joe Gelhardt,Leeds,Aston Villa,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Everton,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Manchester United,2022-02-20,True,45,0.0,0.4720255434513092,0.0,0.0595863834023475,1,3.0,2.0,7.3,0
Joe Gelhardt,Leeds,Liverpool,2022-02-23,False,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Joe Gelhardt,Leeds,Tottenham,,True,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Leeds United,2022-03-05,False,27,0.0,0.1707922518253326,0.0,0.0,1,2.0,0.0,3.6,0
Joe Gelhardt,Leeds,Aston Villa,2022-03-10,True,45,0.0,0.0808846801519393,0.0,0.0,0,2.0,0.0,2.7,0
Joe Gelhardt,Leeds,Norwich,2022-03-13,True,1,1.0,0.8203153014183044,0.0,0.0,6,1.0,0.0,6.6,1
Joe Gelhardt,Leeds,Wolverhampton,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Southampton,2022-04-02,True,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0
Joe Gelhardt,Leeds,Watford,,False,0,,,,,0,,,0.0,0
Joe Gelhardt,Leeds,Crystal Palace,2022-04-25,False,16,0.0,0.0267171952873468,0.0,0.0,1,1.0,0.0,1.6,0
Joe Gelhardt,Leeds,Manchester City,2022-04-30,True,28,0.0,0.3178995549678802,0.0,0.5193670988082886,1,2.0,1.0,6.2,0
Joe Gelhardt,Leeds,Arsenal,2022-05-08,False,28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Joe Gelhardt,Leeds,Chelsea,2022-05-11,True,12,0.0,0.0,0.0,0.3594069480895996,1,0.0,1.0,1.9,0
Joe Gelhardt,Leeds,Brighton,2022-05-15,True,90,0.0,0.6486418843269348,1.0,0.3377456963062286,5,3.0,2.0,8.7,0
Joe Gelhardt,Leeds,Brentford,2022-05-22,False,70,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0
