name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Patson Daka,Leicester,Wolverhampton,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,West Ham,2021-08-23,False,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Patson Daka,Leicester,Norwich,,False,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Manchester City,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Brighton,,False,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Burnley,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Crystal Palace,,False,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Manchester United,2021-10-16,True,13,1.0,1.0373367071151731,0.0,0.5530489683151245,6,3.0,1.0,12.5,1
Patson Daka,Leicester,Brentford,2021-10-24,False,45,0.0,0.1836696416139602,1.0,0.5355176329612732,4,3.0,1.0,6.7,0
Patson Daka,Leicester,Arsenal,2021-10-30,True,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Patson Daka,Leicester,Leicester City,,False,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Chelsea,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Watford,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Southampton,2021-12-01,False,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Patson Daka,Leicester,Aston Villa,2021-12-05,False,77,0.0,0.1027444526553154,1.0,0.2113255858421325,5,2.0,3.0,8.5,0
Patson Daka,Leicester,Newcastle United,2021-12-12,True,90,1.0,0.5523958802223206,1.0,0.1197888255119323,10,1.0,1.0,8.6,1
Patson Daka,Leicester,Manchester City,,False,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Liverpool,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Tottenham,2022-01-19,True,74,1.0,1.089707851409912,0.0,0.0,6,2.0,0.0,8.5,0
Patson Daka,Leicester,Brighton,2022-01-23,True,90,1.0,0.5192643404006958,0.0,0.0,9,2.0,0.0,7.8,3
Patson Daka,Leicester,Liverpool,2022-02-10,False,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Patson Daka,Leicester,West Ham,2022-02-13,True,90,0.0,0.0,0.0,0.0451690629124641,2,0.0,2.0,2.6,0
Patson Daka,Leicester,Wolverhampton,2022-02-20,False,72,0.0,0.1134546399116516,0.0,0.0,2,3.0,0.0,5.1,0
Patson Daka,Leicester,Burnley,2022-03-01,False,71,0.0,0.4320979714393616,0.0,0.0,2,3.0,0.0,6.4,0
Patson Daka,Leicester,Leicester City,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Arsenal,2022-03-13,False,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Patson Daka,Leicester,Brentford,2022-03-20,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Patson Daka,Leicester,Manchester United,2022-04-02,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0
Patson Daka,Leicester,Crystal Palace,2022-04-10,True,75,0.0,0.0184379648417234,0.0,0.0,2,1.0,0.0,1.5,0
Patson Daka,Leicester,Newcastle United,2022-04-17,False,77,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0
Patson Daka,Leicester,Everton,2022-04-20,False,13,0.0,0.0,0.0,0.2147441208362579,0,0.0,2.0,2.7,0
Patson Daka,Leicester,Aston Villa,2022-04-23,True,70,0.0,0.0739437192678451,0.0,0.0,2,1.0,0.0,2.5,0
Patson Daka,Leicester,Tottenham,2022-05-01,False,66,0.0,0.070852518081665,0.0,0.0346245914697647,2,1.0,1.0,4.2,0
Patson Daka,Leicester,Everton,2022-05-08,True,79,1.0,0.782158374786377,0.0,0.1053075268864631,9,3.0,2.0,9.6,3
Patson Daka,Leicester,Norwich,,True,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Watford,2022-05-15,False,9,0.0,0.1337303221225738,0.0,0.0,1,1.0,0.0,2.3,0
Patson Daka,Leicester,Chelsea,,False,0,,,,,0,,,0.0,0
Patson Daka,Leicester,Southampton,,True,0,,,,,0,,,0.0,0
