name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Marcus Forss,Brentford,Arsenal,2021-08-13,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Marcus Forss,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Brighton,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Wolverhampton,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,West Ham,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Chelsea,2021-10-16,True,23,0.0,0.1131338775157928,0.0,0.0,1,2.0,0.0,2.7,0
Marcus Forss,Brentford,Leeds United,2021-10-24,True,33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Marcus Forss,Brentford,Burnley,2021-10-30,False,90,0.0,0.0815383270382881,0.0,0.0,2,1.0,0.0,2.4,0
Marcus Forss,Brentford,Norwich,2021-11-06,True,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0
Marcus Forss,Brentford,Newcastle United,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Everton,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Tottenham,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Leicester City,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Watford,2021-12-10,True,21,0.0,0.0553471408784389,1.0,0.4205658733844757,4,1.0,1.0,2.9,0
Marcus Forss,Brentford,Brighton,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Aston Villa,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Southampton,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Liverpool,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Wolverhampton,2022-01-22,True,11,0.0,0.045732956379652,0.0,0.0,1,1.0,0.0,0.2,0
Marcus Forss,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Crystal Palace,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Newcastle United,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Norwich,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Burnley,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Leeds United,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Chelsea,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,West Ham,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Watford,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Manchester United,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Southampton,,True,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Everton,,False,0,,,,,0,,,0.0,0
Marcus Forss,Brentford,Leicester City,,True,0,,,,,0,,,0.0,0
