name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Roberto Firmino,Liverpool,Norwich,2021-08-14,False,29,1.0,0.4241603016853332,0.0,0.0820993781089782,7,1.0,1.0,7.3,2
Roberto Firmino,Liverpool,Burnley,2021-08-21,True,9,0.0,0.0883711725473404,0.0,0.0330811887979507,1,1.0,1.0,2.5,0
Roberto Firmino,Liverpool,Chelsea,2021-08-28,True,42,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0
Roberto Firmino,Liverpool,Leicester City,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Crystal Palace,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Brentford,2021-09-25,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0
Roberto Firmino,Liverpool,Manchester City,2021-10-03,True,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Roberto Firmino,Liverpool,Watford,2021-10-16,False,90,3.0,2.1617026329040527,1.0,0.5032227635383606,20,3.0,3.0,27.7,3
Roberto Firmino,Liverpool,Manchester United,2021-10-24,False,76,0.0,0.2432184219360351,0.0,0.0580459833145141,2,3.0,1.0,5.4,0
Roberto Firmino,Liverpool,Brighton,2021-10-30,True,77,0.0,0.6433701515197754,0.0,0.0492508932948112,2,4.0,1.0,6.1,0
Roberto Firmino,Liverpool,West Ham,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Arsenal,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Southampton,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Everton,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Wolverhampton,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Aston Villa,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Newcastle United,2021-12-16,True,16,0.0,0.0901779159903526,1.0,0.0137968827039003,4,1.0,1.0,3.6,0
Roberto Firmino,Liverpool,Tottenham,2021-12-19,False,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0
Roberto Firmino,Liverpool,Leeds United,2021-12-28,False,20,0.0,0.0,0.0,0.0788655653595924,1,0.0,1.0,1.4,0
Roberto Firmino,Liverpool,Chelsea,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Brentford,2022-01-16,True,77,0.0,0.0693066418170929,1.0,0.6537880897521973,5,2.0,2.0,7.7,0
Roberto Firmino,Liverpool,Crystal Palace,2022-01-23,False,89,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0
Roberto Firmino,Liverpool,Leeds United,2022-02-10,True,59,0.0,0.2212172150611877,0.0,0.0,0,4.0,0.0,7.2,0
Roberto Firmino,Liverpool,Burnley,2022-02-13,False,90,0.0,0.041135050356388,0.0,0.0,2,1.0,0.0,1.9,0
Roberto Firmino,Liverpool,Norwich,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Leicester City,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,West Ham,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Brighton,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Arsenal,2022-03-16,False,34,1.0,0.7712225914001465,0.0,0.0,4,1.0,0.0,7.0,0
Roberto Firmino,Liverpool,Watford,2022-04-02,True,90,0.0,0.2162289172410965,0.0,0.0,2,3.0,0.0,6.3,0
Roberto Firmino,Liverpool,Manchester City,2022-04-10,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Roberto Firmino,Liverpool,Manchester United,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Everton,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Newcastle United,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Tottenham,,True,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Aston Villa,,False,0,,,,,0,,,0.0,0
Roberto Firmino,Liverpool,Southampton,2022-05-17,False,82,0.0,0.2149834930896759,0.0,0.22306789457798,2,5.0,3.0,12.3,0
Roberto Firmino,Liverpool,Wolverhampton,2022-05-22,True,20,0.0,0.0681723654270172,1.0,0.5236051678657532,4,1.0,2.0,0.0,0
