name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Newcastle United,2021-09-11,True,90,2.0,1.421612024307251,0.0,0.0215256605297327,13,6.0,1.0,17.8,3
Cristiano Ronaldo dos Santos Aveiro,Man Utd,West Ham,2021-09-19,False,90,1.0,1.8956393003463743,0.0,0.0,6,7.0,0.0,18.7,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Aston Villa,2021-09-25,True,90,0.0,0.1248707547783851,0.0,0.0187296569347381,2,4.0,1.0,5.8,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Everton,2021-10-02,True,33,0.0,0.1161915585398674,0.0,0.0511364378035068,1,1.0,1.0,2.2,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Leeds United,2021-10-16,False,90,0.0,0.2267898172140121,0.0,0.044393204152584,2,3.0,1.0,5.6,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Liverpool,2021-10-24,True,90,0.0,0.4135992228984833,0.0,0.0,1,4.0,0.0,5.9,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Tottenham,2021-10-30,False,70,1.0,0.1314373910427093,1.0,0.5758347511291504,12,2.0,2.0,12.0,3
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Manchester City,2021-11-06,True,90,0.0,0.0799927860498428,0.0,0.0,1,1.0,0.0,2.9,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Watford,2021-11-20,False,90,0.0,0.5507611632347107,1.0,0.7257590889930725,5,4.0,2.0,9.7,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Chelsea,2021-11-28,False,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Arsenal,2021-12-02,True,87,2.0,1.4399847984313965,0.0,0.0,13,6.0,0.0,14.9,3
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Crystal Palace,2021-12-05,True,90,0.0,0.2982069253921509,0.0,0.0229273531585931,2,5.0,1.0,11.2,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Norwich,2021-12-11,False,90,1.0,1.6681276559829712,0.0,0.0,9,3.0,0.0,9.1,3
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Newcastle United,2021-12-27,False,90,0.0,0.1484081447124481,0.0,0.0,1,2.0,0.0,4.2,0
Cristiano Ronaldo dos Santos Aveiro,Man Utd,Burnley,2021-12-30,True,90,1.0,1.279574990272522,1.0,0.0939227119088172,12,7.0,2.0,14.7,3
