Opponent,Home Difficulty,Away Difficulty
Arsenal,-2.8145514401955882,4.977356479364692
Aston Villa,-0.43874544524035486,-3.775233556971752
Bournemouth,,
Brentford,-3.154753219954692,1.398026701539719
Brighton,2.2089642824446822,-2.680244461444942
Burnley,-1.3182719511495513,3.872260986551553
Chelsea,5.764194881891706,3.7416710375228575
Crystal Palace,-3.093547355374806,7.237247225937691
Everton,-5.213840498548161,-0.3744389128217823
Fulham,,
Leeds United,-1.4741891413094868,1.0821563797784848
Leicester City,-0.19650058662769704,-4.559205107117487
Liverpool,0.32464397861852956,-0.1536322634369074
Luton,,
Manchester City,-0.18511811596435457,-2.292567652472548
Manchester United,5.296849010588562,4.7972727230449745
Newcastle United,-3.785324679458992,0.7919672141203331
Norwich,-3.439484904879829,-6.542109316514111
Nottingham Forest,,
Sheffield,,
Southampton,3.357026492553722,-0.00832238118382822
Watford,0.7997590065892106,1.5625201243516051
West Ham,-1.5797487835322257,3.4872422601926067
Wolverhampton,5.80779593184393,-1.1038031716201806
