Opponent,Home Difficulty,Away Difficulty
Arsenal,-1.0111151326926955,3.1472785673452455
Aston Villa,0.3243321162544919,1.2914967824433665
Bournemouth,-2.2120577626283824,-2.6855518907965967
Brentford,0.8726442968242024,0.39415736853494476
Brighton,0.5202176469197262,1.2297470302271098
Burnley,-0.1008625221089059,1.1255232185411832
Chelsea,1.4302196950893018,2.5326474397084495
Everton,-0.5020326958153117,4.125743842013083
Fulham,4.752025634679461,0.990909177671073
Ipswich Town,,
Leeds United,1.4025979820523036,0.6552162251582462
Leicester City,-0.813197177245953,-1.378595561520136
Liverpool,1.8563922624596878,2.573302329847453
Luton,,
Manchester City,1.1943965355065842,-0.8564167402824434
Manchester United,-0.09392792000044825,1.5793653503419036
Newcastle United,1.1074673334592378,2.420767240639136
Norwich,-5.085149878339795,0.3791173069634479
Nottingham Forest,1.888495661881258,2.9647888253306753
Sheffield,,
Southampton,0.1902428599558706,-0.9305707319076498
Tottenham,0.9556455691317929,4.485435582174265
Watford,-2.4415152791561616,-1.1971447091047827
West Ham,2.79358554930529,0.2781048234909688
Wolverhampton,-1.4866412251957268,-0.12505022850908043
