name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Luke Thomas,Leicester,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.18,1.42,0.25,0,2.0
Luke Thomas,Leicester,Manchester United,2022-09-01,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,0.0,0,0.4,0.0,18.0,0.0,0.18,1.42,0.25,0,-3.0
Luke Thomas,Leicester,Brighton,2022-09-04,False,90,0.0,0.0,0.0,0.0,-3,0.0,0.0,0.6,0,0,5,0.0,0,-0.2,0.0,30.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.2,0.0,25.71,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.2,0.0,22.5,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.2,0.0,20.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.6,0.0,18.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,16.36,0.0,0.18,1.42,0.25,0,1.0
Luke Thomas,Leicester,Wolverhampton,2022-10-23,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,0.2,0.0,15.17,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,14.0,0.0,0.18,1.42,0.25,0,0.0
Luke Thomas,Leicester,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,13.0,0.0,0.18,1.42,0.25,0,6.0
Luke Thomas,Leicester,West Ham,2022-11-12,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0,1.4,1,1.4,0.0,18.13,0.25,0.18,1.42,0.25,0,1.0
Luke Thomas,Leicester,Newcastle United,2022-12-26,True,90,0.0,0.0,0.0,0.07,1,0.0,1.0,4.0,0,0,3,1.9,1,1.6,0.0,22.62,0.2,0.18,1.42,0.25,0,1.0
Luke Thomas,Leicester,Liverpool,2022-12-30,False,90,0.0,0.0,0.0,0.23,1,0.0,1.0,2.8,0,0,2,2.12,1,1.6,0.0,26.59,0.17,0.18,1.42,0.25,0,2.0
