name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Jack Stacey,Bournemouth,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,-1.0
Jack Stacey,Bournemouth,Manchester City,2022-08-13,False,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,1.1,0,0,4,0.0,0,-0.5,0.0,45.0,0.0,0.0
Jack Stacey,Bournemouth,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.33,0.0,30.0,0.0,0.0
Jack Stacey,Bournemouth,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.25,0.0,22.5,0.0,0.0
Jack Stacey,Bournemouth,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.2,0.0,18.0,0.0,1.0
Jack Stacey,Bournemouth,Nottingham Forest,2022-09-03,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,15.17,0.0,1.0
Jack Stacey,Bournemouth,Newcastle United,2022-09-17,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,0.4,0.0,13.43,0.0,0.0
Jack Stacey,Bournemouth,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,11.75,0.0,1.0
Jack Stacey,Bournemouth,Leeds United,2022-10-08,True,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.0,0,0.6,0.0,12.44,0.0,1.0
Jack Stacey,Bournemouth,Fulham,2022-10-15,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,0.8,0.0,11.3,0.0,0.0
Jack Stacey,Bournemouth,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,10.27,0.0,0.0
Jack Stacey,Bournemouth,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,9.42,0.0,0.0
Jack Stacey,Bournemouth,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,8.69,0.0,1.0
Jack Stacey,Bournemouth,Leicester City,2022-11-05,False,17,0.0,0.05,0.0,0.0,1,1.0,0.0,0.8,0,0,1,0.0,0,0.4,0.01,9.29,0.0,0.0
Jack Stacey,Bournemouth,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,8.67,0.0,0.0
Jack Stacey,Bournemouth,Chelsea,2022-12-27,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,2,1.12,1,0.2,0.01,10.94,0.0,0.0
Jack Stacey,Bournemouth,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,10.29,0.0,0.0
Jack Stacey,Bournemouth,Manchester United,2023-01-03,False,27,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,0.97,0,0.2,0.01,11.22,0.0,1.0
Jack Stacey,Bournemouth,Brentford,2023-01-14,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.47,1,0.2,0.0,15.37,0.0,0.0
Jack Stacey,Bournemouth,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,14.6,0.0,0.0
Jack Stacey,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,13.9,0.0,0.0
Jack Stacey,Bournemouth,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,13.27,0.0,0.0
Jack Stacey,Bournemouth,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,12.7,0.0,0.0
Jack Stacey,Bournemouth,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,12.17,0.0,0.0
Jack Stacey,Bournemouth,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,11.68,0.0,0.0
Jack Stacey,Bournemouth,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,11.23,0.0,0.0
Jack Stacey,Bournemouth,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.81,0.0,0.0
Jack Stacey,Bournemouth,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.43,0.0,0.0
Jack Stacey,Bournemouth,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.07,0.0,0.0
Jack Stacey,Bournemouth,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,9.73,0.0,0.0
Jack Stacey,Bournemouth,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,9.42,0.0,0.0
Jack Stacey,Bournemouth,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,9.12,0.0,0.0
Jack Stacey,Bournemouth,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,8.85,0.0,1.0
Jack Stacey,Bournemouth,Leicester City,2023-04-30,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,8.62,0.0,0.0
Jack Stacey,Bournemouth,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,8.37,0.0,0.0
Jack Stacey,Bournemouth,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,8.14,0.0,0.0
Jack Stacey,Bournemouth,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,7.92,0.0,0.0
Jack Stacey,Bournemouth,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,7.71,0.0,
