name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Calum Chambers,Aston Villa,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.27,0.18,0.36,0,1.0
Calum Chambers,Aston Villa,Everton,2022-08-13,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,0.0,0,0.5,0.0,0.5,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,0.33,0.0,0.27,0.18,0.36,0,2.0
Calum Chambers,Aston Villa,West Ham,2022-08-28,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,0.0,0,0.75,0.0,22.75,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,18.2,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,15.17,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,13.0,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,11.38,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.11,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,9.1,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,8.27,0.0,0.27,0.18,0.36,0,1.0
Calum Chambers,Aston Villa,Brentford,2022-10-23,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,8.33,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,7.69,0.0,0.27,0.18,0.36,0,0.0
Calum Chambers,Aston Villa,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,7.14,0.0,0.27,0.18,0.36,0,0.0
