name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Josh Wilson-Esbrand,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Man City,True,Bournemouth,,1.46
Josh Wilson-Esbrand,Man City,Bournemouth,2022-08-13,True,0,0.0,0.0,0.0,0.04,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Man City,False,Newcastle United,-6.02,-0.34
Josh Wilson-Esbrand,Man City,Newcastle United,2022-08-21,False,0,1.0,0.95,0.0,0.0,0,4.0,0.0,0.0,0,0,0,0.0,0,0.0,0.32,0.0,0,0.0,Man City,True,Crystal Palace,3.7,0.81
Josh Wilson-Esbrand,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.24,0.0,0,0.0,Man City,True,Nottingham Forest,,
Josh Wilson-Esbrand,Man City,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.19,0.0,0,0.0,Man City,False,Aston Villa,-0.19,0.59
Josh Wilson-Esbrand,Man City,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.19,0.0,0,0.0,Man City,False,Wolverhampton,-4.26,-0.46
Josh Wilson-Esbrand,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.19,0.0,0,0.0,Man City,True,Manchester United,-3.08,0.38
Josh Wilson-Esbrand,Man City,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Man City,True,Southampton,-1.98,-0.38
Josh Wilson-Esbrand,Man City,Southampton,2022-10-08,True,0,0.0,0.71,1.0,0.59,0,3.0,3.0,0.0,0,0,0,0.0,0,0.0,0.34,0.0,0,0.0,Man City,False,Liverpool,-0.75,-1.33
Josh Wilson-Esbrand,Man City,Liverpool,2022-10-16,False,0,0.0,0.17,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0,0.0,0.38,0.0,0,0.0,Man City,True,Brighton,-3.14,-0.71
Josh Wilson-Esbrand,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.38,0.0,0,0.0,Man City,False,Leeds United,-0.78,-0.8
Josh Wilson-Esbrand,Man City,Leeds United,2022-10-29,False,0,2.0,2.04,1.0,0.12,0,5.0,2.0,0.0,0,0,0,0.0,0,0.0,0.98,0.0,0,0.0,Man City,True,Fulham,,-0.3
Josh Wilson-Esbrand,Man City,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.98,0.0,0,0.0,Man City,True,Brentford,-2.21,0.69
