name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Shane Duffy,Fulham,Liverpool,2022-08-06,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,1.0,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,0.5,0.0,0.91,0.1,0.27,0,1.0
Shane Duffy,Fulham,Brentford,2022-08-20,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.67,0.0,0.67,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,0.5,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,0.4,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.33,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.29,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.25,0.0,0.91,0.1,0.27,0,1.0
Shane Duffy,Fulham,West Ham,2022-10-09,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.0,0,0.2,0.0,0.33,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.3,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.27,0.0,0.91,0.1,0.27,0,1.0
Shane Duffy,Fulham,Leicester City,2022-10-23,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.0,0,0.4,0.0,0.33,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,0.31,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.29,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.27,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.25,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.24,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.22,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.21,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.2,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.19,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.18,0.0,0.91,0.1,0.27,0,0.0
Shane Duffy,Fulham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.17,0.0,0.91,0.1,0.27,0,0.0
