name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Fabian Schär,Newcastle,Nottingham Forest,2022-08-06,True,90,1.0,0.06,0.0,0.05,15,2.0,1.0,10.6,3,1,0,0.0,0,15.0,0.06,90.0,1.0,0.84,1.48,0.26,0,5.0
Fabian Schär,Newcastle,Brighton,2022-08-13,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,2.1,0,1,0,0.0,0,10.0,0.03,90.0,1.0,0.84,1.48,0.26,0,0.0
Fabian Schär,Newcastle,Manchester City,2022-08-21,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.5,0,0,3,0.0,0,6.67,0.02,90.0,0.67,0.84,1.48,0.26,0,1.0
Fabian Schär,Newcastle,Wolverhampton,2022-08-28,False,90,0.0,0.19,0.0,0.15,1,2.0,3.0,5.5,0,0,1,0.0,0,5.25,0.06,90.0,0.5,0.84,1.48,0.26,0,0.0
Fabian Schär,Newcastle,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4.2,0.05,72.0,0.5,0.84,1.48,0.26,0,6.0
Fabian Schär,Newcastle,Crystal Palace,2022-09-03,True,90,0.0,0.53,0.0,0.0,6,3.0,0.0,5.9,0,1,0,0.0,0,2.4,0.14,75.0,0.6,0.84,1.48,0.26,0,2.0
Fabian Schär,Newcastle,Bournemouth,2022-09-17,True,90,0.0,0.07,0.0,0.04,2,4.0,1.0,7.3,0,0,1,0.0,0,1.8,0.16,77.14,0.5,0.84,1.48,0.26,0,6.0
Fabian Schär,Newcastle,Fulham,2022-10-01,False,82,0.0,0.0,0.0,0.05,6,0.0,1.0,3.1,0,1,0,0.0,0,3.0,0.16,77.75,0.57,0.84,1.48,0.26,0,2.0
Fabian Schär,Newcastle,Brentford,2022-10-08,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,0.0,0,3.2,0.12,79.11,0.5,0.84,1.48,0.26,0,8.0
Fabian Schär,Newcastle,Manchester United,2022-10-16,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,3.0,2,1,0,0.0,0,4.8,0.12,80.2,0.56,0.84,1.48,0.26,0,5.0
Fabian Schär,Newcastle,Everton,2022-10-19,True,90,0.0,0.09,0.0,0.0,5,2.0,0.0,8.3,0,1,0,0.0,0,4.6,0.03,81.09,0.6,0.84,1.48,0.26,0,2.0
Fabian Schär,Newcastle,Tottenham,2022-10-23,False,90,0.0,0.11,0.0,0.0,2,2.0,0.0,6.6,0,0,1,0.0,0,4.6,0.04,81.83,0.55,0.84,1.48,0.26,0,6.0
Fabian Schär,Newcastle,Aston Villa,2022-10-29,True,82,0.0,0.0,0.0,0.03,6,0.0,1.0,2.3,0,1,0,0.0,0,4.6,0.04,81.85,0.58,0.84,1.48,0.26,0,2.0
Fabian Schär,Newcastle,Southampton,2022-11-06,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,0.0,0,4.6,0.04,82.43,0.54,0.84,1.48,0.26,0,7.0
Fabian Schär,Newcastle,Chelsea,2022-11-12,True,90,0.0,0.06,0.0,0.03,7,1.0,1.0,5.3,1,1,0,0.3,1,4.4,0.05,82.93,0.57,0.84,1.48,0.26,0,6.0
