name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Ben Godfrey,Everton,Chelsea,2022-08-06,True,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,1.0,0.0,17.0,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,8.5,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,5.67,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,4.25,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,3.4,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.83,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.43,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.12,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.89,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.7,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.55,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.42,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.31,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.21,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.13,0.0,1.3,0.71,0.18,0,1.0
Ben Godfrey,Everton,Wolverhampton,2022-12-26,True,14,0.0,0.07,0.0,0.0,1,1.0,0.0,2.1,0,0,1,0.23,0,0.2,0.01,1.94,0.0,1.3,0.71,0.18,0,2.0
Ben Godfrey,Everton,Manchester City,2022-12-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1,1.56,1,0.6,0.01,7.12,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.01,6.72,0.0,1.3,0.71,0.18,0,1.0
Ben Godfrey,Everton,Southampton,2023-01-14,True,90,0.0,0.48,0.0,0.07,1,2.0,1.0,3.5,0,0,2,1.24,1,0.8,0.11,11.11,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.11,10.55,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.1,10.05,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.1,9.59,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.1,9.17,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,8.79,0.0,1.3,0.71,0.18,0,-1.0
Ben Godfrey,Everton,Arsenal,2023-03-01,False,29,0.0,0.0,0.0,0.06,-1,0.0,1.0,1.7,0,0,2,1.94,0,-0.2,0.0,9.6,0.0,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Nottingham Forest,2023-03-05,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.6,0,0,2,0.91,1,-0.2,0.0,12.69,0.0,1.3,0.71,0.18,0,6.0
Ben Godfrey,Everton,Brentford,2023-03-11,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.5,0,1,0,2.1,1,1.0,0.0,15.56,0.14,1.3,0.71,0.18,0,1.0
Ben Godfrey,Everton,Chelsea,2023-03-18,False,90,0.0,0.02,0.0,0.0,1,1.0,0.0,2.2,0,0,2,2.37,1,1.2,0.0,18.21,0.12,1.3,0.71,0.18,0,5.0
Ben Godfrey,Everton,Tottenham,2023-04-03,True,90,0.0,0.06,1.0,0.02,5,1.0,1.0,5.0,0,0,1,1.48,1,2.2,0.22,20.69,0.11,1.3,0.71,0.18,0,1.0
Ben Godfrey,Everton,Manchester United,2023-04-08,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,1,2.69,1,2.6,0.22,21.5,0.1,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Fulham,2023-04-15,True,57,0.0,0.08,0.0,0.0,0,1.0,0.0,1.2,0,0,2,0.93,1,2.6,0.23,22.65,0.09,1.3,0.71,0.18,0,1.0
Ben Godfrey,Everton,Crystal Palace,2023-04-22,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.19,0,1.6,0.23,22.22,0.08,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Newcastle United,2023-04-27,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4,2.44,1,1.4,0.23,24.27,0.08,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.02,23.56,0.08,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.02,22.89,0.08,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,22.25,0.08,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,21.65,0.08,1.3,0.71,0.18,0,0.0
Ben Godfrey,Everton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,21.08,0.08,1.3,0.71,0.18,0,
