name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Lyanco Silveira Neves Vojnovic,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Lyanco Silveira Neves Vojnovic,Southampton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0
Lyanco Silveira Neves Vojnovic,Southampton,Leeds United,2022-08-20,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,0.33,0.0,0.67,0.0,1.0
Lyanco Silveira Neves Vojnovic,Southampton,Manchester United,2022-08-27,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,0.5,0.0,0.75,0.0,1.0
Lyanco Silveira Neves Vojnovic,Southampton,Chelsea,2022-08-30,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,0.6,0.0,1.4,0.0,0.0
Lyanco Silveira Neves Vojnovic,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,1.17,0.0,0.0
Lyanco Silveira Neves Vojnovic,Southampton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,1.0,0.0,0.0
Lyanco Silveira Neves Vojnovic,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,0.88,0.0,0.0
Lyanco Silveira Neves Vojnovic,Southampton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.78,0.0,0.0
Lyanco Silveira Neves Vojnovic,Southampton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.7,0.0,1.0
Lyanco Silveira Neves Vojnovic,Southampton,Bournemouth,2022-10-19,False,26,0.0,0.0,0.0,0.0,1,0.0,0.0,3.0,0,0,0,0.0,0,0.2,0.0,3.0,0.0,1.0
Lyanco Silveira Neves Vojnovic,Southampton,Arsenal,2022-10-23,True,90,0.0,0.02,0.0,0.0,1,2.0,0.0,2.7,0,0,1,0.0,0,0.4,0.0,10.25,0.0,1.0
Lyanco Silveira Neves Vojnovic,Southampton,Crystal Palace,2022-10-29,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,1,0.0,0,0.6,0.0,16.38,0.0,0.0
