name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Thilo Kehrer,West Ham,Brighton,2022-08-21,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,2,0.0,0,0.0,0.0,90.0,0.0,6.0
Thilo Kehrer,West Ham,Aston Villa,2022-08-28,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,0.0,0,3.0,0.0,90.0,0.5,0.0
Thilo Kehrer,West Ham,Tottenham,2022-08-31,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1,0,0,1,0.0,0,2.0,0.0,90.0,0.33,0.0
Thilo Kehrer,West Ham,Chelsea,2022-09-03,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,2,0.0,0,1.5,0.0,90.0,0.25,2.0
Thilo Kehrer,West Ham,Everton,2022-09-18,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,0.0,0,1.6,0.0,90.0,0.2,10.0
Thilo Kehrer,West Ham,Wolverhampton,2022-10-01,True,90,0.0,0.02,0.0,0.05,10,1.0,1.0,4.1,1,1,0,0.0,0,3.6,0.0,90.0,0.33,1.0
Thilo Kehrer,West Ham,Fulham,2022-10-09,True,90,0.0,0.06,0.0,0.12,1,1.0,1.0,3.9,0,0,1,0.0,0,2.6,0.02,90.0,0.29,3.0
Thilo Kehrer,West Ham,Southampton,2022-10-16,False,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.8,1,0,1,0.0,0,3.2,0.02,90.0,0.25,2.0
Thilo Kehrer,West Ham,Liverpool,2022-10-19,False,90,0.0,0.39,0.0,0.0,2,1.0,0.0,2.2,0,0,1,0.0,0,3.6,0.09,90.0,0.22,6.0
Thilo Kehrer,West Ham,Bournemouth,2022-10-24,True,90,0.0,0.01,0.0,0.0,6,1.0,0.0,1.1,0,1,0,0.0,0,4.4,0.1,90.0,0.3,1.0
Thilo Kehrer,West Ham,Manchester United,2022-10-30,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,1,0.0,0,2.6,0.09,90.0,0.27,1.0
Thilo Kehrer,West Ham,Crystal Palace,2022-11-06,True,90,0.0,0.03,0.0,0.0,1,1.0,0.0,3.4,0,0,2,0.0,0,2.6,0.09,90.0,0.25,1.0
Thilo Kehrer,West Ham,Leeds United,2022-11-12,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,1.78,1,2.2,0.09,90.0,0.23,1.0
Thilo Kehrer,West Ham,Arsenal,2022-12-26,False,90,0.0,0.01,0.0,0.0,1,1.0,0.0,0.4,0,0,3,2.1,1,2.0,0.01,90.0,0.21,0.0
Thilo Kehrer,West Ham,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.01,84.0,0.21,1.0
Thilo Kehrer,West Ham,Leicester City,2023-01-04,False,90,0.0,0.05,0.0,0.0,1,1.0,0.0,1.5,0,0,2,1.48,1,0.8,0.02,84.38,0.2,0.0
Thilo Kehrer,West Ham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.01,79.41,0.2,0.0
Thilo Kehrer,West Ham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,75.0,0.2,1.0
Thilo Kehrer,West Ham,Newcastle United,2023-02-04,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1,0.38,1,0.4,0.01,73.42,0.19,2.0
Thilo Kehrer,West Ham,Chelsea,2023-02-11,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,1.15,1,0.8,0.01,74.25,0.18,1.0
Thilo Kehrer,West Ham,Tottenham,2023-02-19,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,2,1.48,1,0.8,0.0,75.0,0.17,0.0
Thilo Kehrer,West Ham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,71.59,0.17,0.0
