name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Angelo Ogbonna,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Tottenham,2022-08-31,True,18,0.0,0.0,0.0,0.38,1,0.0,1.0,1.6,0,0,0,0.0,0,0.2,0.0,3.6,0.0,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Chelsea,2022-09-03,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,0.0,0,0.4,0.0,4.17,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,3.57,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,3.12,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,2.78,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.5,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.27,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.08,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.92,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.79,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.67,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.56,0.0,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Brentford,2022-12-30,True,90,0.0,0.09,0.0,0.08,1,1.0,1.0,3.3,0,0,2,1.63,1,0.2,0.02,6.76,0.0,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.02,6.39,0.0,0.61,0.0,0.3,0,2.0
Angelo Ogbonna,West Ham,Wolverhampton,2023-01-14,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,1,0.84,1,0.6,0.02,10.79,0.0,0.61,0.0,0.3,0,7.0
Angelo Ogbonna,West Ham,Everton,2023-01-21,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,3.1,1,1,0,0.67,1,2.0,0.02,14.75,0.2,0.61,0.0,0.3,0,2.0
Angelo Ogbonna,West Ham,Newcastle United,2023-02-04,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,1,0.82,1,2.4,0.02,18.33,0.17,0.61,0.0,0.3,0,2.0
Angelo Ogbonna,West Ham,Chelsea,2023-02-11,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1,1.15,1,2.6,0.0,21.59,0.14,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Tottenham,2023-02-19,False,80,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,2,1.48,1,2.8,0.0,24.13,0.12,0.61,0.0,0.3,0,6.0
Angelo Ogbonna,West Ham,Nottingham Forest,2023-02-25,True,90,0.0,0.04,0.0,0.0,6,1.0,0.0,1.1,0,1,0,0.42,1,3.6,0.01,26.88,0.22,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Brighton,2023-03-04,False,68,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,2,2.35,1,2.4,0.01,28.52,0.2,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.01,27.42,0.2,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.01,26.41,0.2,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.01,25.46,0.2,0.61,0.0,0.3,0,9.0
Angelo Ogbonna,West Ham,Fulham,2023-04-08,False,90,0.0,0.08,0.0,0.0,9,1.0,0.0,3.6,3,1,0,0.68,1,2.0,0.02,27.69,0.27,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.02,26.77,0.27,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.02,25.9,0.27,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.02,25.09,0.27,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Crystal Palace,2023-04-29,False,71,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,3,2.01,0,2.0,0.02,26.48,0.25,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Manchester City,2023-05-03,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,3,2.32,1,0.4,0.0,28.35,0.23,0.61,0.0,0.3,0,6.0
Angelo Ogbonna,West Ham,Manchester United,2023-05-07,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,1.19,1,1.6,0.0,30.11,0.29,0.61,0.0,0.3,0,1.0
Angelo Ogbonna,West Ham,Brentford,2023-05-14,False,90,0.0,0.0,0.0,0.03,1,0.0,1.0,3.6,0,0,2,3.62,1,1.8,0.0,31.78,0.27,0.61,0.0,0.3,0,2.0
Angelo Ogbonna,West Ham,Leicester City,2023-05-21,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,0.9,1,2.2,0.0,33.35,0.25,0.61,0.0,0.3,0,0.0
Angelo Ogbonna,West Ham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.0,32.47,0.25,0.61,0.0,0.3,0,
