name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Diogo Dalot Teixeira,Man Utd,Brighton,2022-08-07,True,90,0.0,0.47,0.0,0.05,1,2.0,2.0,10.1,0,0,2,0.0,0,1.0,0.47,90.0,0.0,0.0
Diogo Dalot Teixeira,Man Utd,Brentford,2022-08-13,False,90,0.0,0.06,0.0,0.08,0,1.0,2.0,7.1,0,0,4,0.0,0,0.5,0.26,90.0,0.0,1.0
Diogo Dalot Teixeira,Man Utd,Liverpool,2022-08-22,True,85,0.0,0.01,0.0,0.49,1,1.0,2.0,5.1,0,0,1,0.0,0,0.67,0.18,88.33,0.0,11.0
Diogo Dalot Teixeira,Man Utd,Southampton,2022-08-27,False,90,0.0,0.0,1.0,0.14,11,0.0,2.0,8.1,3,1,0,0.0,0,3.25,0.38,88.75,0.25,8.0
Diogo Dalot Teixeira,Man Utd,Leeds United,2022-09-01,False,90,0.0,0.0,0.0,0.05,8,0.0,1.0,3.1,3,1,0,0.0,0,4.2,0.31,89.0,0.4,2.0
Diogo Dalot Teixeira,Man Utd,Arsenal,2022-09-04,True,90,0.0,0.0,0.0,0.31,2,0.0,1.0,3.4,0,0,1,0.0,0,4.4,0.21,89.17,0.33,-2.0
Diogo Dalot Teixeira,Man Utd,Manchester City,2022-10-02,False,90,0.0,0.0,0.0,0.07,-2,0.0,1.0,2.6,0,0,6,0.0,0,4.0,0.2,89.29,0.29,2.0
Diogo Dalot Teixeira,Man Utd,Everton,2022-10-09,False,90,0.0,0.05,0.0,0.0,2,1.0,0.0,4.3,0,0,1,0.0,0,4.2,0.21,89.38,0.25,9.0
Diogo Dalot Teixeira,Man Utd,Newcastle United,2022-10-16,True,90,0.0,0.0,0.0,0.06,9,0.0,2.0,4.9,3,1,0,0.0,0,3.8,0.01,89.44,0.33,6.0
Diogo Dalot Teixeira,Man Utd,Tottenham,2022-10-19,True,90,0.0,0.15,0.0,0.05,6,4.0,2.0,8.7,0,1,0,0.0,0,3.4,0.04,89.5,0.4,2.0
Diogo Dalot Teixeira,Man Utd,Chelsea,2022-10-22,False,90,0.0,0.0,0.0,0.01,2,0.0,1.0,3.3,0,0,1,0.0,0,3.4,0.04,89.55,0.36,9.0
Diogo Dalot Teixeira,Man Utd,West Ham,2022-10-30,True,90,0.0,0.02,0.0,0.15,9,1.0,4.0,9.1,3,1,0,0.0,0,5.6,0.04,89.58,0.42,0.0
Diogo Dalot Teixeira,Man Utd,Aston Villa,2022-11-06,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.4,0,0,3,0.0,0,5.2,0.03,89.62,0.38,0.0
Diogo Dalot Teixeira,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3.4,0.03,83.21,0.38,0.0
Diogo Dalot Teixeira,Man Utd,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.2,0.0,77.67,0.38,0.0
Diogo Dalot Teixeira,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.0,72.81,0.38,1.0
Diogo Dalot Teixeira,Man Utd,Bournemouth,2023-01-03,True,21,0.0,0.16,0.0,0.05,1,2.0,1.0,4.4,0,0,0,0.13,0,0.2,0.03,69.76,0.36,0.0
Diogo Dalot Teixeira,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.03,65.89,0.36,0.0
Diogo Dalot Teixeira,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.03,62.42,0.36,0.0
Diogo Dalot Teixeira,Man Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.03,59.3,0.36,0.0
Diogo Dalot Teixeira,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.03,56.48,0.36,6.0
