name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Ben Chilwell,Chelsea,Everton,2022-08-06,False,64,0.0,0.0,0.0,0.0,9,0.0,0.0,1.0,0,1,0,0.0,0,9.0,0.0,64.0,1.0,0.0
Ben Chilwell,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4.5,0.0,32.0,1.0,1.0
Ben Chilwell,Chelsea,Leicester City,2022-08-21,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,3.33,0.0,25.67,0.5,1.0
Ben Chilwell,Chelsea,Leeds United,2022-08-27,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,2.75,0.0,19.5,0.33,1.0
Ben Chilwell,Chelsea,Southampton,2022-08-30,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,0,0.0,0,2.4,0.0,20.2,0.25,10.0
Ben Chilwell,Chelsea,West Ham,2022-09-03,True,18,1.0,0.34,1.0,0.12,10,1.0,1.0,9.4,0,0,0,0.0,0,2.6,0.27,19.83,0.2,2.0
Ben Chilwell,Chelsea,Crystal Palace,2022-10-01,False,90,0.0,0.03,0.0,0.0,2,1.0,0.0,2.6,0,0,1,0.0,0,3.0,0.28,29.86,0.17,0.0
Ben Chilwell,Chelsea,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.8,0.28,26.12,0.17,5.0
Ben Chilwell,Chelsea,Aston Villa,2022-10-16,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,0.6,0,1,0,0.0,0,3.6,0.28,33.22,0.29,0.0
Ben Chilwell,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3.4,0.28,29.9,0.29,2.0
Ben Chilwell,Chelsea,Manchester United,2022-10-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,0.0,0,1.8,0.01,35.36,0.25,1.0
Ben Chilwell,Chelsea,Brighton,2022-10-29,False,26,0.0,0.02,0.0,0.0,1,1.0,0.0,0.6,0,0,1,0.0,0,1.6,0.0,34.58,0.22,0.0
Ben Chilwell,Chelsea,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.0,31.92,0.22,0.0
Ben Chilwell,Chelsea,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,29.64,0.22,0.0
Ben Chilwell,Chelsea,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,27.67,0.22,0.0
Ben Chilwell,Chelsea,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,25.94,0.22,0.0
Ben Chilwell,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,24.41,0.22,0.0
Ben Chilwell,Chelsea,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,23.06,0.22,0.0
Ben Chilwell,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,21.84,0.22,0.0
Ben Chilwell,Chelsea,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,20.75,0.22,1.0
Ben Chilwell,Chelsea,Fulham,2023-02-03,True,6,0.0,0.0,0.0,0.11,1,0.0,1.0,1.6,0,0,0,0.09,0,0.2,0.0,20.05,0.2,1.0
Ben Chilwell,Chelsea,West Ham,2023-02-11,False,23,0.0,0.0,0.0,0.03,1,0.0,1.0,2.7,0,0,0,0.14,0,0.4,0.0,20.18,0.18,2.0
Ben Chilwell,Chelsea,Southampton,2023-02-18,True,83,0.0,0.01,0.0,0.0,2,1.0,0.0,1.3,0,0,1,0.83,1,0.8,0.0,22.91,0.17,1.0
Ben Chilwell,Chelsea,Tottenham,2023-02-26,False,90,0.0,0.02,0.0,0.01,1,1.0,1.0,3.9,0,0,2,0.71,1,1.0,0.01,25.71,0.15,10.0
Ben Chilwell,Chelsea,Leicester City,2023-03-04,True,90,0.0,0.42,1.0,0.17,10,2.0,2.0,8.2,1,1,0,0.94,1,3.0,0.29,28.28,0.21,8.0
Ben Chilwell,Chelsea,Leeds United,2023-03-11,False,72,1.0,0.03,0.0,0.19,8,1.0,3.0,9.9,0,0,1,2.08,1,4.4,0.3,29.96,0.2,1.0
Ben Chilwell,Chelsea,Everton,2023-03-18,True,90,0.0,0.04,0.0,0.33,1,1.0,4.0,10.9,0,0,2,1.43,1,4.4,0.31,32.19,0.19,0.0
