name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Trevoh Chalobah,Chelsea,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.18,0.27,0.64,0,0.0,Chelsea,True,Tottenham,-1.77,1.07
Trevoh Chalobah,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.18,0.27,0.64,0,0.0,Chelsea,False,Leicester City,-1.7,-0.05
Trevoh Chalobah,Chelsea,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.18,0.27,0.64,0,2.0,Chelsea,True,Leeds United,1.08,-0.79
Trevoh Chalobah,Chelsea,Leeds United,2022-08-27,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,0.0,0,0.5,0.0,22.5,0.0,1.18,0.27,0.64,0,0.0,Chelsea,False,Southampton,-5.11,-1.07
Trevoh Chalobah,Chelsea,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,18.0,0.0,1.18,0.27,0.64,0,0.0,Chelsea,True,West Ham,-0.87,0.63
Trevoh Chalobah,Chelsea,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,15.0,0.0,1.18,0.27,0.64,0,0.0,Chelsea,False,Crystal Palace,-0.35,0.13
Trevoh Chalobah,Chelsea,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,12.86,0.0,1.18,0.27,0.64,0,6.0,Chelsea,True,Wolverhampton,2.42,-0.48
Trevoh Chalobah,Chelsea,Wolverhampton,2022-10-08,True,90,0.0,0.15,0.0,0.0,6,2.0,0.0,5.9,0,1,0,0.0,0,1.6,0.03,22.5,0.5,1.18,0.27,0.64,0,6.0,Chelsea,False,Aston Villa,-1.51,0.59
Trevoh Chalobah,Chelsea,Aston Villa,2022-10-16,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.6,0,1,0,0.0,0,2.4,0.03,30.0,0.67,1.18,0.27,0.64,0,6.0,Chelsea,False,Brentford,-0.66,-0.55
Trevoh Chalobah,Chelsea,Brentford,2022-10-19,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.6,0,1,0,0.0,0,3.6,0.03,36.0,0.75,1.18,0.27,0.64,0,2.0,Chelsea,True,Manchester United,-0.06,0.38
Trevoh Chalobah,Chelsea,Manchester United,2022-10-22,True,90,0.0,0.31,0.0,0.0,2,2.0,0.0,2.1,0,0,1,0.0,0,4.0,0.09,40.91,0.6,1.18,0.27,0.64,0,-2.0,Chelsea,False,Brighton,0.05,-0.39
