name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Stuart Dallas,Leeds,Wolverhampton,2022-08-06,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0
Stuart Dallas,Leeds,Southampton,2022-08-13,False,0,0.0,0.11,0.0,0.05,0,2.0,1.0,0.0,0,0,0,0.0,0,0.0,0.05,0.0,0,0.0
Stuart Dallas,Leeds,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.04,0.0,0,0.0
Stuart Dallas,Leeds,Brighton,2022-08-27,False,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.03,0.0,0,0.0
Stuart Dallas,Leeds,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Brentford,2022-09-03,False,0,0.0,0.05,0.0,0.56,0,1.0,1.0,0.0,0,0,0,0.0,0,0.0,0.03,0.0,0,0.0
Stuart Dallas,Leeds,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Arsenal,2022-10-16,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Fulham,2022-10-23,True,0,1.0,0.43,0.0,0.04,0,2.0,3.0,0.0,0,0,0,0.0,0,0.0,0.09,0.0,0,0.0
Stuart Dallas,Leeds,Liverpool,2022-10-29,False,0,0.0,0.1,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0,0.0,0.11,0.0,0,0.0
Stuart Dallas,Leeds,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.11,0.0,0,0.0
Stuart Dallas,Leeds,Tottenham,2022-11-12,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.11,0.0,0,0.0
Stuart Dallas,Leeds,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.11,0.0,0,0.0
Stuart Dallas,Leeds,Newcastle United,2022-12-31,False,0,0.0,0.07,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.03,0.0,0,0.0
Stuart Dallas,Leeds,West Ham,2023-01-04,True,0,0.0,0.0,0.0,0.04,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0
Stuart Dallas,Leeds,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0
Stuart Dallas,Leeds,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0
Stuart Dallas,Leeds,Everton,2023-02-18,False,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0
Stuart Dallas,Leeds,Southampton,2023-02-25,True,0,0.0,0.07,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Chelsea,2023-03-04,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Wolverhampton,2023-03-18,False,0,0.0,0.1,0.0,0.02,0,1.0,1.0,0.0,0,0,0,0.0,0,0.0,0.04,0.0,0,0.0
Stuart Dallas,Leeds,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.04,0.0,0,0.0
Stuart Dallas,Leeds,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0
Stuart Dallas,Leeds,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0
Stuart Dallas,Leeds,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0
Stuart Dallas,Leeds,Bournemouth,2023-04-30,False,0,1.0,0.81,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0,0.0,0.16,0.0,0,0.0
Stuart Dallas,Leeds,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.16,0.0,0,0.0
Stuart Dallas,Leeds,Newcastle United,2023-05-13,True,0,0.0,0.0,0.0,0.01,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.16,0.0,0,0.0
Stuart Dallas,Leeds,West Ham,2023-05-21,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.16,0.0,0,0.0
Stuart Dallas,Leeds,Tottenham,2023-05-28,True,0,0.0,0.0,0.0,0.05,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.16,0.0,0,
