name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Ashley Young,Aston Villa,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.78,0.33,0,0.0
Ashley Young,Aston Villa,Everton,2022-08-13,True,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,0.0,0.4,0.78,0.33,0,0.0
Ashley Young,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.33,0.0,0.4,0.78,0.33,0,0.0
Ashley Young,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.25,0.0,0.4,0.78,0.33,0,0.0
Ashley Young,Aston Villa,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.2,0.0,0.4,0.78,0.33,0,2.0
Ashley Young,Aston Villa,Manchester City,2022-09-03,True,63,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,0.0,0,0.4,0.0,10.67,0.0,0.4,0.78,0.33,0,5.0
Ashley Young,Aston Villa,Southampton,2022-09-16,True,90,0.0,0.07,0.0,0.1,5,2.0,1.0,3.9,0,1,0,0.0,0,1.4,0.01,22.0,0.33,0.4,0.78,0.33,0,8.0
Ashley Young,Aston Villa,Leicester City,2022-10-02,False,90,0.0,0.0,0.0,0.24,8,0.0,5.0,9.0,2,1,0,0.0,0,3.0,0.01,30.5,0.5,0.4,0.78,0.33,0,11.0
Ashley Young,Aston Villa,Nottingham Forest,2022-10-10,False,90,1.0,0.04,0.0,0.04,11,2.0,1.0,8.0,3,0,1,0.0,0,5.2,0.02,37.11,0.4,0.4,0.78,0.33,0,1.0
Ashley Young,Aston Villa,Chelsea,2022-10-16,True,90,0.0,0.0,0.0,0.04,1,0.0,1.0,2.6,0,0,2,0.0,0,5.4,0.02,42.4,0.33,0.4,0.78,0.33,0,1.0
Ashley Young,Aston Villa,Fulham,2022-10-20,False,90,0.0,0.0,0.0,0.06,1,0.0,1.0,3.1,0,0,3,0.0,0,5.2,0.02,46.73,0.29,0.4,0.78,0.33,0,6.0
Ashley Young,Aston Villa,Brentford,2022-10-23,True,90,0.0,0.03,0.0,0.0,6,1.0,0.0,3.4,0,1,0,0.0,0,5.4,0.01,50.33,0.38,0.4,0.78,0.33,0,0.0
Ashley Young,Aston Villa,Newcastle United,2022-10-29,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2,0,0,4,0.0,0,3.8,0.01,53.38,0.33,0.4,0.78,0.33,0,1.0
Ashley Young,Aston Villa,Manchester United,2022-11-06,True,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,1.8,0.01,50.36,0.3,0.4,0.78,0.33,0,0.0
Ashley Young,Aston Villa,Brighton,2022-11-13,False,21,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.35,0,1.6,0.01,48.4,0.27,0.4,0.78,0.33,0,1.0
