name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Brandon Williams,Man Utd,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Chelsea,2022-10-22,False,0,0.0,0.02,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,West Ham,2022-10-30,True,0,0.0,0.02,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Nottingham Forest,2022-12-27,True,0,0.0,0.0,0.0,0.05,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Manchester City,2023-01-14,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Everton,2023-04-08,True,0,0.0,0.0,0.0,0.01,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
Brandon Williams,Man Utd,Nottingham Forest,2023-04-16,False,0,0.0,0.0,0.0,0.06,0,0.0,2.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.16,1.92,0.09,0,0.0
