name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Aaron Hickey,Brentford,Leeds United,2022-08-07,False,83,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,2,0.0,0,1.0,0.0,83.0,0.0,6.0
Aaron Hickey,Brentford,Manchester United,2022-08-13,True,79,0.0,0.04,0.0,0.0,6,1.0,0.0,3.2,0,1,0,0.0,0,3.5,0.02,81.0,0.5,0.0
Aaron Hickey,Brentford,Fulham,2022-08-20,False,59,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0,2,0.0,0,2.33,0.01,73.67,0.33,1.0
Aaron Hickey,Brentford,Everton,2022-08-27,True,90,0.0,0.04,0.0,0.03,1,2.0,1.0,4.5,0,0,1,0.0,0,2.0,0.02,77.75,0.25,1.0
Aaron Hickey,Brentford,Crystal Palace,2022-08-30,False,78,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,1,0.0,0,1.8,0.02,77.8,0.2,0.0
Aaron Hickey,Brentford,Leicester City,2022-09-03,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.2,0,0,2,0.0,0,1.6,0.02,79.83,0.17,1.0
Aaron Hickey,Brentford,Arsenal,2022-09-18,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,3,0.0,0,0.6,0.01,81.29,0.14,0.0
Aaron Hickey,Brentford,Bournemouth,2022-10-01,False,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0,0,0,0.0,0,0.6,0.01,74.75,0.12,3.0
Aaron Hickey,Brentford,Newcastle United,2022-10-08,False,82,0.0,0.0,0.0,0.0,3,0.0,0.0,2.2,0,0,4,0.0,0,1.0,0.0,75.56,0.11,0.0
Aaron Hickey,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,68.0,0.11,0.0
Aaron Hickey,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,61.82,0.11,0.0
Aaron Hickey,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,56.67,0.11,0.0
Aaron Hickey,Brentford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,52.31,0.11,0.0
Aaron Hickey,Brentford,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,48.57,0.11,0.0
Aaron Hickey,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,45.33,0.11,0.0
Aaron Hickey,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,42.5,0.11,0.0
Aaron Hickey,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,40.0,0.11,0.0
Aaron Hickey,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,37.78,0.11,0.0
Aaron Hickey,Brentford,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,35.79,0.11,0.0
Aaron Hickey,Brentford,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,34.0,0.11,6.0
Aaron Hickey,Brentford,Southampton,2023-02-04,True,60,0.0,0.04,0.0,0.0,6,1.0,0.0,1.1,0,1,0,0.25,1,1.2,0.01,35.24,0.1,0.0
Aaron Hickey,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,33.64,0.1,2.0
Aaron Hickey,Brentford,Crystal Palace,2023-02-18,True,75,0.0,0.04,0.0,0.0,2,1.0,0.0,2.8,0,0,1,0.96,1,1.6,0.01,35.43,0.09,5.0
Aaron Hickey,Brentford,Fulham,2023-03-06,True,90,0.0,0.02,0.0,0.0,5,1.0,0.0,1.5,0,0,1,1.21,1,2.6,0.02,37.71,0.08,2.0
Aaron Hickey,Brentford,Everton,2023-03-11,False,73,0.0,0.0,0.0,0.12,2,0.0,1.0,3.6,0,0,1,1.0,1,3.0,0.02,39.12,0.08,5.0
Aaron Hickey,Brentford,Southampton,2023-03-15,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,0.9,0,1,0,0.51,1,2.8,0.01,41.08,0.14,4.0
Aaron Hickey,Brentford,Leeds United,2023-03-18,True,90,0.0,0.0,0.0,0.0,4,0.0,0.0,3.4,2,0,1,1.35,1,3.6,0.01,42.89,0.13,0.0
Aaron Hickey,Brentford,Brighton,2023-04-01,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,3,4.45,1,3.2,0.0,44.57,0.12,1.0
Aaron Hickey,Brentford,Manchester United,2023-04-05,False,15,0.0,0.02,0.0,0.0,1,1.0,0.0,0.1,0,0,0,0.19,0,2.4,0.0,43.55,0.12,1.0
Aaron Hickey,Brentford,Newcastle United,2023-04-08,True,73,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,2,0.8,1,2.2,0.0,44.53,0.11,1.0
Aaron Hickey,Brentford,Wolverhampton,2023-04-15,False,73,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,2,0.66,1,1.4,0.0,45.45,0.11,2.0
Aaron Hickey,Brentford,Aston Villa,2023-04-22,True,90,0.0,0.07,0.0,0.0,2,2.0,0.0,1.5,0,0,1,1.91,1,1.0,0.02,46.84,0.1,1.0
Aaron Hickey,Brentford,Chelsea,2023-04-26,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.16,0,1.2,0.02,45.45,0.1,2.0
Aaron Hickey,Brentford,Nottingham Forest,2023-04-29,True,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.3,0,0,1,0.75,1,1.4,0.02,46.76,0.09,2.0
Aaron Hickey,Brentford,Liverpool,2023-05-06,False,87,0.0,0.0,0.0,0.05,2,0.0,1.0,1.6,0,0,1,2.08,1,1.6,0.02,47.91,0.09,5.0
Aaron Hickey,Brentford,West Ham,2023-05-14,True,84,0.0,0.06,0.0,0.13,5,1.0,2.0,3.7,0,1,0,0.22,1,2.4,0.03,48.92,0.12,5.0
