name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Illia Zabarnyi,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,Bournemouth,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0
Illia Zabarnyi,Bournemouth,Brighton,2023-04-04,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.94,0,0.2,0.0,0.56,0.0,0.0
Illia Zabarnyi,Bournemouth,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.5,0.0,0.0
Illia Zabarnyi,Bournemouth,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.45,0.0,0.0
Illia Zabarnyi,Bournemouth,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.42,0.0,1.0
Illia Zabarnyi,Bournemouth,Southampton,2023-04-27,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.15,0,0.4,0.0,2.08,0.0,0.0
Illia Zabarnyi,Bournemouth,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,1.93,0.0,0.0
Illia Zabarnyi,Bournemouth,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,1.8,0.0,1.0
Illia Zabarnyi,Bournemouth,Crystal Palace,2023-05-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.54,1,0.4,0.0,7.31,0.0,2.0
Illia Zabarnyi,Bournemouth,Manchester United,2023-05-20,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,1.49,1,0.8,0.0,12.18,0.0,2.0
Illia Zabarnyi,Bournemouth,Everton,2023-05-28,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,1.0,1,1.0,0.0,16.5,0.0,2.0
