name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jonny Evans,Leicester,Brentford,2022-08-07,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1,Leicester,False,Bournemouth,,0.19
Jonny Evans,Leicester,Bournemouth,2022-10-08,False,DC,90,0.0,0.08,0.0,0.0,1,1.0,0.0,6.3,0,0,2,0.0,False,1.0,0.0,90.0,0.0,0,0,0,0,0,Leicester,True,Crystal Palace,-0.43,0.81
Jonny Evans,Leicester,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.04,60.0,0.0,0,0,0,0,0,Leicester,True,Leicester City,2.25,0.83
Jonny Evans,Leicester,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.67,0.03,45.0,0.0,0,0,0,0,0,Leicester,False,Wolverhampton,3.01,-0.46
Jonny Evans,Leicester,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.02,36.0,0.0,0,0,0,0,0,Leicester,True,Manchester City,2.25,-1.17
Jonny Evans,Leicester,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.02,30.0,0.0,0,0,0,0,0,Leicester,False,Everton,1.31,-0.63
Jonny Evans,Leicester,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,25.71,0.0,0,0,0,0,0,Leicester,False,West Ham,-0.48,0.14
Jonny Evans,Leicester,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,22.5,0.0,0,0,0,0,0,Leicester,True,Newcastle United,2.07,0.73
Jonny Evans,Leicester,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,20.0,0.0,0,0,0,0,0,Leicester,False,Liverpool,-0.04,-1.33
Jonny Evans,Leicester,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,18.0,0.0,0,0,0,0,0,Leicester,True,Fulham,,-0.3
Jonny Evans,Leicester,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,16.36,0.0,0,0,0,0,0,Leicester,False,Arsenal,-1.31,-0.0
Jonny Evans,Leicester,Arsenal,2022-08-13,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,4,0.0,False,0.0,0.0,22.5,0.0,0,0,0,0,0,Leicester,False,Nottingham Forest,,
Jonny Evans,Leicester,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,20.77,0.0,0,0,0,0,0,Leicester,True,Brighton,-0.74,-0.71
Jonny Evans,Leicester,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,19.29,0.0,0,0,0,0,0,Leicester,False,Aston Villa,-0.96,0.59
