name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Duje Caleta-Car,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Southampton,False,Aston Villa,4.2,0.59
Duje Caleta-Car,Southampton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Southampton,True,Everton,-3.67,0.34
Duje Caleta-Car,Southampton,Everton,2022-10-01,True,90,0.0,0.46,0.0,0.04,1,2.0,1.0,5.7,0,0,2,0.0,0,0.33,0.15,30.0,0.0,0.0,Southampton,False,Manchester City,0.3,-1.26
Duje Caleta-Car,Southampton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.12,22.5,0.0,1.0,Southampton,True,West Ham,-1.04,0.63
Duje Caleta-Car,Southampton,West Ham,2022-10-16,True,48,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,1,0.0,0,0.4,0.09,27.6,0.0,8.0,Southampton,False,Bournemouth,,0.19
Duje Caleta-Car,Southampton,Bournemouth,2022-10-19,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,1.9,2,1,0,0.0,0,2.0,0.09,38.0,0.33,2.0,Southampton,True,Arsenal,-3.58,0.36
Duje Caleta-Car,Southampton,Arsenal,2022-10-23,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1,0.0,0,2.4,0.09,45.43,0.25,2.0,Southampton,False,Crystal Palace,-0.36,0.13
Duje Caleta-Car,Southampton,Crystal Palace,2022-10-29,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1,0.0,0,2.6,0.0,51.0,0.2,1.0,Southampton,True,Newcastle United,0.8,0.73
Duje Caleta-Car,Southampton,Newcastle United,2022-11-06,True,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.0,0,2.8,0.0,47.33,0.17,-1.0,Southampton,False,Liverpool,2.85,-1.33
Duje Caleta-Car,Southampton,Liverpool,2022-11-12,False,58,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.2,0,0,3,1.67,1,2.4,0.0,48.4,0.14,0.0,Southampton,True,Brighton,-0.05,-0.71
Duje Caleta-Car,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,44.0,0.14,0.0,Southampton,False,Fulham,,1.37
Duje Caleta-Car,Southampton,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,40.33,0.14,1.0,Southampton,True,Nottingham Forest,,
Duje Caleta-Car,Southampton,Nottingham Forest,2023-01-04,True,56,0.0,0.04,0.0,0.0,1,1.0,0.0,1.5,0,0,0,0.17,0,0.2,0.01,41.54,0.12,2.0,Southampton,False,Everton,3.31,-0.63
Duje Caleta-Car,Southampton,Everton,2023-01-14,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1,1.41,1,0.4,0.01,45.0,0.11,2.0,Southampton,True,Aston Villa,-1.21,0.55
Duje Caleta-Car,Southampton,Aston Villa,2023-01-21,True,83,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1,1.42,1,1.0,0.01,47.53,0.1,0.0,Southampton,False,Brentford,3.85,-0.55
Duje Caleta-Car,Southampton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.01,44.56,0.1,0.0,Southampton,True,Wolverhampton,3.38,-0.48
Duje Caleta-Car,Southampton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.01,41.94,0.1,0.0,Southampton,False,Chelsea,1.8,-0.72
Duje Caleta-Car,Southampton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,39.61,0.1,0.0,Southampton,False,Leicester City,-2.53,-0.05
Duje Caleta-Car,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,37.53,0.1,0.0,Southampton,True,Leeds United,-0.35,-0.79
Duje Caleta-Car,Southampton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,35.65,0.1,0.0,Southampton,False,Manchester United,1.62,-0.1
Duje Caleta-Car,Southampton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,33.95,0.1,0.0,Southampton,True,Brentford,,0.69
