name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Levi Colwill,Brighton,Manchester United,2022-08-07,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,1.0,0.0,0.0
Levi Colwill,Brighton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,0.5,0.0,0.0
Levi Colwill,Brighton,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,0.33,0.0,1.0
Levi Colwill,Brighton,Leicester City,2022-08-27,True,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,0.5,0.0,3.0,0.0,0.0
Levi Colwill,Brighton,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,2.4,0.0,0.0
Levi Colwill,Brighton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.0,0.0,0.0
Levi Colwill,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,1.71,0.0,0.0
Levi Colwill,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,1.5,0.0,0.0
Levi Colwill,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.33,0.0,0.0
Levi Colwill,Brighton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.2,0.0,0.0
Levi Colwill,Brighton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.09,0.0,0.0
Levi Colwill,Brighton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0
Levi Colwill,Brighton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.92,0.0,1.0
Levi Colwill,Brighton,Aston Villa,2022-11-13,True,90,0.0,0.28,0.0,0.0,1,1.0,0.0,0.0,0,0,2,1.49,1,0.2,0.06,7.29,0.0,2.0
Levi Colwill,Brighton,Southampton,2022-12-26,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,1.91,1,0.6,0.06,12.8,0.0,0.0
Levi Colwill,Brighton,Arsenal,2022-12-31,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,4,2.88,1,0.6,0.06,17.62,0.0,2.0
Levi Colwill,Brighton,Everton,2023-01-03,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,1.31,1,1.0,0.06,21.88,0.0,8.0
Levi Colwill,Brighton,Liverpool,2023-01-14,True,90,0.0,0.0,0.0,0.35,8,0.0,2.0,4.1,2,1,0,1.03,1,2.6,0.06,25.67,0.14,0.0
Levi Colwill,Brighton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.4,0.0,24.32,0.14,0.0
Levi Colwill,Brighton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.0,23.1,0.14,0.0
Levi Colwill,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.0,22.0,0.14,0.0
Levi Colwill,Brighton,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.0,21.0,0.14,0.0
Levi Colwill,Brighton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,20.09,0.14,0.0
Levi Colwill,Brighton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,19.25,0.14,7.0
Levi Colwill,Brighton,Crystal Palace,2023-03-15,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.4,1,1,0,1.2,1,1.4,0.0,22.08,0.25,1.0
Levi Colwill,Brighton,Brentford,2023-04-01,True,90,0.0,0.09,0.0,0.0,1,2.0,0.0,2.3,0,0,3,1.5,1,1.6,0.02,24.69,0.22,0.0
Levi Colwill,Brighton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.02,23.78,0.22,2.0
Levi Colwill,Brighton,Tottenham,2023-04-08,False,68,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1,0.69,1,2.0,0.02,25.36,0.2,0.0
Levi Colwill,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.02,24.48,0.2,1.0
Levi Colwill,Brighton,Nottingham Forest,2023-04-26,False,90,0.0,0.31,0.0,0.0,1,1.0,0.0,2.9,0,0,3,2.48,1,0.8,0.08,26.67,0.18,0.0
Levi Colwill,Brighton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.06,25.81,0.18,0.0
Levi Colwill,Brighton,Manchester United,2023-05-04,True,15,0.0,0.0,0.0,0.09,0,0.0,1.0,2.1,0,0,0,0.07,0,0.6,0.06,25.47,0.17,0.0
Levi Colwill,Brighton,Everton,2023-05-08,True,45,0.0,0.88,0.0,0.0,0,3.0,0.0,2.4,0,0,2,1.09,0,0.2,0.24,26.06,0.15,7.0
Levi Colwill,Brighton,Arsenal,2023-05-14,False,90,0.0,0.0,0.0,0.04,7,0.0,1.0,3.9,1,1,0,0.84,1,1.6,0.24,27.94,0.21,0.0
Levi Colwill,Brighton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.18,27.14,0.21,6.0
Levi Colwill,Brighton,Southampton,2023-05-21,True,88,0.0,0.02,1.0,0.11,6,1.0,2.0,6.3,1,0,1,0.65,1,2.6,0.38,28.83,0.2,6.0
Levi Colwill,Brighton,Manchester City,2023-05-24,True,90,0.0,0.0,1.0,0.02,6,0.0,1.0,3.7,1,0,1,1.78,1,3.8,0.58,30.49,0.19,1.0
Levi Colwill,Brighton,Aston Villa,2023-05-28,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2,2.82,1,4.0,0.4,32.05,0.18,2.0
