name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Adam Lallana,Brighton,Burnley,2021-08-14,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.0,0.0,45.0
Adam Lallana,Brighton,Liverpool,2021-10-30,False,AMC,76,0.0,0.06,1.0,0.54,5,1.0,2.0,7.9,0,0,2,1.0,0.0,60.5
Adam Lallana,Brighton,Newcastle United,2021-11-06,True,MC,90,0.0,0.09,0.0,0.08,1,1.0,1.0,2.6,0,0,1,3.0,0.53,70.33
Adam Lallana,Brighton,Aston Villa,2021-11-20,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,0,2,2.33,0.39,75.25
Adam Lallana,Brighton,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,2.25,0.29,60.2
Adam Lallana,Brighton,West Ham,2021-12-01,False,AMC,90,0.0,0.08,0.0,0.0,2,1.0,0.0,2.3,0,0,1,1.8,0.23,65.17
Adam Lallana,Brighton,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.25,55.86
Adam Lallana,Brighton,Wolverhampton,2021-12-15,True,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,1.0,0.04,49.62
Adam Lallana,Brighton,Brentford,2021-12-26,True,DMC,84,0.0,0.02,0.0,0.05,3,1.0,1.0,3.2,0,1,0,1.0,0.02,53.44
Adam Lallana,Brighton,Watford,2021-08-21,True,MC,79,0.0,0.0,0.0,0.0,3,0.0,0.0,1.3,0,1,0,1.2,0.02,56.0
Adam Lallana,Brighton,Chelsea,2021-12-29,False,MC,90,0.0,0.16,0.0,0.1,2,3.0,1.0,5.3,0,0,1,1.8,0.02,59.09
Adam Lallana,Brighton,Everton,2022-01-02,False,MC,60,0.0,0.06,0.0,0.0,2,2.0,0.0,1.8,0,0,1,1.8,0.04,59.17
Adam Lallana,Brighton,Crystal Palace,2022-01-14,True,DMC,55,0.0,0.03,0.0,0.0,1,2.0,0.0,3.7,0,0,0,2.2,0.05,58.85
Adam Lallana,Brighton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,2.2,0.05,54.64
Adam Lallana,Brighton,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.05,51.0
Adam Lallana,Brighton,Watford,2022-02-12,False,DMC,90,0.0,0.0,0.0,0.02,3,0.0,1.0,3.5,0,1,0,1.0,0.05,53.44
Adam Lallana,Brighton,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.02,50.29
Adam Lallana,Brighton,Burnley,2022-02-19,True,MC,55,0.0,0.06,0.0,0.0,1,1.0,0.0,1.3,0,0,2,0.8,0.01,50.56
Adam Lallana,Brighton,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.01,47.89
Adam Lallana,Brighton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.01,45.5
Adam Lallana,Brighton,Liverpool,2022-03-12,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.8,0.01,43.67
Adam Lallana,Brighton,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.01,41.68
Adam Lallana,Brighton,Everton,2021-08-28,True,MC,58,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,2,0.4,0.01,42.39
Adam Lallana,Brighton,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,40.62
Adam Lallana,Brighton,Arsenal,2022-04-09,False,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,0.4,0.0,39.64
Adam Lallana,Brighton,Tottenham,2022-04-16,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.6,0.0,38.58
Adam Lallana,Brighton,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,37.15
Adam Lallana,Brighton,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,35.82
Adam Lallana,Brighton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,34.59
Adam Lallana,Brighton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,33.43
Adam Lallana,Brighton,Leicester City,2022-05-15,False,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1,0.2,0.0,32.87
Adam Lallana,Brighton,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,31.84
Adam Lallana,Brighton,Brentford,2021-09-11,False,MC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.6,0,1,0,0.2,0.0,33.61
Adam Lallana,Brighton,Leeds United,2021-09-19,True,MC,90,0.0,0.13,0.0,0.0,2,2.0,0.0,2.5,0,0,1,0.8,0.0,35.26
Adam Lallana,Brighton,Crystal Palace,2021-09-27,False,MC,90,0.0,0.1,0.0,0.0,1,3.0,0.0,2.5,0,0,1,1.2,0.03,36.83
